surface	lemma	pos	features	source
tendo	tendo	Noun		base
tengeneza	tengeneza	Verb		base
tengwa	tengwa	Verb		base
tete	tete	Adverb		base
tetemeko	tetemeko	Noun		base
tetesi	tetesi	Noun		base
teule	teule	Adjective		base
teuliwa	teuliwa	Verb		base
thabiti	thabiti	Adjective		base
thamani	thamani	Noun		base
thawabu	thawabu	Noun		base
thelathini	thelathini	Numeral		base
theluji	theluji	Noun		base
theluthi	theluthi	Noun		base
themanini	themanini	Numeral		base
thibitisha	thibitisha	Verb		base
thubutu	thubutu	Verb		base
tii	tii	Verb		base
tiifu	tiifu	Adjective		base
tiini	tiini	Unknown		base
timamu	timamu	Adjective		base
timilifu	timilifu	Adjective		base
timiza	timiza	Verb		base
timizwa	timizwa	Verb		base
timotheo	timotheo	Proper noun		base
tini	tini	Noun		base
tisa	tisa	Numeral		base
tishio	tishio	Noun		base
tisini	tisini	Numeral		base
tito	tito	Proper noun		base
toa	toa	Verb		base
toba	toba	Noun		base
toeni	toeni	Unknown		base
tofauti	tofauti	Noun		base
tohara	tohara	Noun		base
toka	toka	Adverb		base
tokea	tokea	Verb		base
tokeni	tokeni	Unknown		base
tokeo	tokeo	Noun		base
toleo	toleo	Noun		base
tope	tope	Noun		base
torati	torati	Noun		base
towashi	towashi	Noun		base
tu	tu	Adverb		base
tuambie	ambia	Verb	Tense=Past;Person=First;Number=Plural	unimorph
tuamuru	tuamuru	Unknown		base
tuandike	andika	Verb	Tense=Past;Person=First;Number=Plural	unimorph
tubaki	baki	Verb	Tense=Past;Person=First;Number=Plural	unimorph
tubu	tubu	Verb		base
tubuni	tubuni	Unknown		base
tuelezee	tuelezee	Unknown		base
tuendelee	tuendelee	Unknown		base
tufanye	tufanye	Unknown		base
tufike	tufike	Unknown		base
tufikie	tufikie	Unknown		base
tufuate	tufuate	Unknown		base
tufundishe	tufundishe	Unknown		base
tufungulie	tufungulie	Unknown		base
tufurahi	tufurahi	Unknown		base
tufurahie	tufurahie	Unknown		base
tuhesabiwe	tuhesabiwe	Unknown		base
tuhuma	tuhuma	Noun		base
tuhurumie	tuhurumie	Unknown		base
tuingie	tuingie	Unknown		base
tuishi	tuishi	Unknown		base
tuje	ja	Verb	Tense=Past;Person=First;Number=Plural	unimorph
tujenge	tujenge	Unknown		base
tukaandae	andaa	Verb	Person=First;Number=Plural	unimorph
tukae	tukae	Unknown		base
tukaenda	enda	Verb	Mood=Indicative;Person=First;Number=Plural	unimorph
tukafe	fa	Verb	Person=First;Number=Plural	unimorph
tukaja	ja	Verb	Mood=Indicative;Person=First;Number=Plural	unimorph
tukaone	ona	Verb	Person=First;Number=Plural	unimorph
tukapiga	piga	Verb	Mood=Indicative;Person=First;Number=Plural	unimorph
tukasafiri	safiri	Verb	Mood=Indicative;Person=First;Number=Plural	unimorph
tukio	tukio	Noun		base
tuko	tuko	Verb		base
tukufu	tukufu	Adjective		base
tule	tule	Unknown		base
tuliandika	andika	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Plural	unimorph
tulikuja	ja	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Plural	unimorph
tulikwenda	enda	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Plural	unimorph
tulisafiri	safiri	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Plural	unimorph
tuma	tuma	Verb		base
tumaini	tumaini	Verb		base
tumbo	utumbo	Noun	Number=Plural	wiktionary
tumboni	tumboni	Noun		base
tumekufa	fa	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Plural	unimorph
tumekuja	ja	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Plural	unimorph
tumelala	lala	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Plural	unimorph
tumeona	ona	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Plural	unimorph
tumesafiri	safiri	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Plural	unimorph
tumia	tumia	Verb		base
tumiliki	tumiliki	Unknown		base
tumo	tumo	Verb		base
tuna	tuna	Verb		base
tunaagiza	tunaagiza	Unknown		base
tunaamini	tunaamini	Unknown		base
tunabadilishwa	tunabadilishwa	Unknown		base
tunabeba	tunabeba	Unknown		base
tunachakaa	tunachakaa	Unknown		base
tunachukua	tunachukua	Unknown		base
tunadharauliwa	tunadharauliwa	Unknown		base
tunaelekea	tunaelekea	Unknown		base
tunaenda	enda	Verb	Mood=Indicative;Person=First;Number=Plural	unimorph
tunaepuka	tunaepuka	Unknown		base
tunafahamu	tunafahamu	Unknown		base
tunafanya	tunafanya	Unknown		base
tunafanywa	tunafanywa	Unknown		base
tunafarijika	tunafarijika	Unknown		base
tunafunga	tunafunga	Verb		base
tunafurahi	tunafurahi	Unknown		base
tunaharibu	tunaharibu	Unknown		base
tunahesabiwa	tunahesabiwa	Unknown		base
tunahitaji	tunahitaji	Verb		base
tunahitimisha	tunahitimisha	Unknown		base
tunahojiwa	tunahojiwa	Unknown		base
tunaingiza	tunaingiza	Unknown		base
tunaishi	tunaishi	Unknown		base
tunaitwa	tunaitwa	Unknown		base
tunajaribu	tunajaribu	Unknown		base
tunajua	tunajua	Unknown		base
tunajulikana	tunajulikana	Unknown		base
tunakaa	tunakaa	Verb		base
tunakimbia	tunakimbia	Verb		base
tunakosea	tunakosea	Unknown		base
tunakufa	tunakufa	Unknown		base
tunakumbuka	tunakumbuka	Unknown		base
tunakwenda	tunakwenda	Unknown		base
tunalia	tunalia	Verb		base
tunanena	tunanena	Unknown		base
tunaomba	tunaomba	Verb		base
tunaona	ona	Verb	Mood=Indicative;Person=First;Number=Plural	unimorph
tunaongea	ongea	Verb	Mood=Indicative;Person=First;Number=Plural	unimorph
tunaongelea	tunaongelea	Unknown		base
tunapanda	tunapanda	Verb		base
tunapaswa	tunapaswa	Unknown		base
tunapata	tunapata	Unknown		base
tunapenda	penda	Verb	Mood=Indicative;Person=First;Number=Plural	unimorph
tunapokea	tunapokea	Unknown		base
tunasafiri	safiri	Verb	Mood=Indicative;Person=First;Number=Plural	unimorph
tunasema	tunasema	Unknown		base
tunashawishiwa	tunashawishiwa	Unknown		base
tunashiriki	tunashiriki	Unknown		base
tunasikia	tunasikia	Unknown		base
tunasimama	tunasimama	Unknown		base
tunasubiri	tunasubiri	Unknown		base
tunataabika	tunataabika	Unknown		base
tunatafsiri	tunatafsiri	Unknown		base
tunatajirisha	tunatajirisha	Unknown		base
tunataka	tunataka	Verb		base
tunatamani	tunatamani	Unknown		base
tunatangaza	tunatangaza	Unknown		base
tunatarajia	tunatarajia	Unknown		base
tunatembea	tunatembea	Unknown		base
tunateseka	tunateseka	Unknown		base
tunateswa	tunateswa	Unknown		base
tunateuliwa	tunateuliwa	Unknown		base
tunatoa	tunatoa	Unknown		base
tunatuhumiwa	tunatuhumiwa	Unknown		base
tunatumaini	tunatumaini	Unknown		base
tunauawa	tunauawa	Unknown		base
tunaugua	tunaugua	Unknown		base
tunaweka	tunaweka	Unknown		base
tunaweza	tunaweza	Verb		base
tunazungumza	tunazungumza	Unknown		base
tunda	tunda	Noun		base
tundu	tundu	Noun		base
tungali	tungali	Unknown		base
tungeona	ona	Verb	Mood=Indicative;Person=First;Number=Plural	unimorph
tungependa	penda	Verb	Mood=Indicative;Person=First;Number=Plural	unimorph
tunza	tunza	Verb		base
tuokoe	tuokoe	Unknown		base
tuondoke	tuondoke	Unknown		base
tuone	ona	Verb	Tense=Past;Person=First;Number=Plural	unimorph
tuonekane	tuonekane	Unknown		base
tuonyeshe	tuonyeshe	Unknown		base
tupa	tupa	Noun		base
tupate	tupate	Unknown		base
tupatie	tupatie	Unknown		base
tupeleke	tupeleke	Unknown		base
tupendane	tupendane	Unknown		base
tupige	piga	Verb	Tense=Past;Person=First;Number=Plural	unimorph
tupo	tupo	Verb		base
tupokee	tupokee	Unknown		base
tupu	tupu	Adjective		base
tupumzike	tupumzike	Unknown		base
turudi	turudi	Unknown		base
turuhusu	turuhusu	Unknown		base
tusafiri	safiri	Verb	Tense=Past;Person=First;Number=Plural	unimorph
tuseme	tuseme	Unknown		base
tushangilie	tushangilie	Unknown		base
tusherekee	tusherekee	Unknown		base
tushikilie	tushikilie	Unknown		base
tushiriki	tushiriki	Unknown		base
tusi	tusi	Noun		base
tutafute	tutafute	Unknown		base
tutakuja	ja	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Plural	unimorph
tutakunywa	nywa	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Plural	unimorph
tutakuwa	tutakuwa	Verb		base
tutakwenda	enda	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Plural	unimorph
tutaona	ona	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Plural	unimorph
tutaongea	ongea	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Plural	unimorph
tutembee	tutembee	Unknown		base
tutende	tutende	Unknown		base
tutengeneze	tutengeneze	Unknown		base
tutoe	tutoe	Unknown		base
tutoke	tutoke	Unknown		base
tutume	tutume	Unknown		base
tutumie	tutumie	Unknown		base
tutupe	tutupe	Unknown		base
tuumie	tuumie	Unknown		base
tuvae	tuvae	Unknown		base
tuvuke	tuvuke	Unknown		base
tuwe	tuwe	Verb		base
tuweke	tuweke	Unknown		base
tuweze	tuweze	Unknown		base
tuzidi	tuzidi	Unknown		base
tuzo	tuzo	Noun		base
twaabudu	twaabudu	Unknown		base
twaamini	twaamini	Unknown		base
twabariki	bariki	Verb	Number=Plural	unimorph
twadanganya	twadanganya	Unknown		base
twafahamu	twafahamu	Unknown		base
twahitaji	twahitaji	Unknown		base
twajua	twajua	Unknown		base
twaliwa	twaliwa	Unknown		base
twaomba	twaomba	Unknown		base
twaona	ona	Verb	Number=Plural	unimorph
twapaswa	twapaswa	Unknown		base
twapokea	twapokea	Unknown		base
twarudisha	twarudisha	Unknown		base
twasema	twasema	Unknown		base
twashirikiana	twashirikiana	Unknown		base
twatamani	twatamani	Unknown		base
twatembea	twatembea	Unknown		base
twatoa	twatoa	Unknown		base
twatupwa	twatupwa	Unknown		base
twaugua	twaugua	Unknown		base
twavumilia	twavumilia	Unknown		base
twaweza	twaweza	Unknown		base
twende	enda	Verb	Tense=Past;Person=First;Number=Plural	unimorph
u	u	Verb		base
ua	ua	Noun		base
uadilifu	uadilifu	Noun		base
uadui	uadui	Noun		base
uaminifu	uaminifu	Noun		base
uamuzi	uamuzi	Noun		base
uandishi	uandishi	Noun		base
uangalifu	uangalifu	Noun		base
uangalizi	uangalizi	Noun		base
uanze	uanze	Unknown		base
uarabuni	uarabuni	Proper noun		base
uasherati	uasherati	Noun		base
uasi	uasi	Noun		base
uawa	uawa	Verb		base
ubaguzi	ubaguzi	Noun		base
ubaki	baki	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
ubani	ubani	Noun		base
ubao	ubao	Noun		base
ubarikiwe	ubarikiwe	Unknown		base
ubatili	ubatili	Unknown		base
ubatizo	ubatizo	Noun		base
ubatizwe	ubatizwe	Unknown		base
ubavu	ubavu	Noun		base
ubaya	ubaya	Noun		base
ubinafsi	ubinafsi	Noun		base
uboho	uboho	Noun		base
ubora	ubora	Noun		base
uburudishe	uburudishe	Unknown		base
uchafu	uchafu	Noun		base
uchaguzi	uchaguzi	Noun		base
uchaji	uchaji	Unknown		base
uchawi	uchawi	Noun		base
uchi	uchi	Adjective		base
uchoyo	uchoyo	Noun		base
uchukue	uchukue	Unknown		base
uchukuliwe	uchukuliwe	Unknown		base
uchumba	uchumba	Noun		base
uchungu	uchungu	Noun		base
udanganyifu	udanganyifu	Noun		base
udhaifu	udhaifu	Noun		base
udhalilishaji	udhalilishaji	Noun		base
udhalimu	udhalimu	Noun		base
udhuru	udhuru	Noun		base
udi	udi	Noun		base
udongo	udongo	Noun		base
uelewa	uelewa	Noun		base
uende	enda	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
uendelee	uendelee	Unknown		base
ufafanuzi	ufafanuzi	Noun		base
ufahamu	ufahamu	Noun		base
ufalme	ufalme	Noun		base
ufanikiwe	ufanikiwe	Unknown		base
ufanisi	ufanisi	Noun		base
ufanye	ufanye	Unknown		base
ufasaha	ufasaha	Noun		base
ufisadi	ufisadi	Noun		base
ufufuo	ufufuo	Noun		base
ufukwe	ufukwe	Noun		base
ufukweni	ufukweni	Noun		base
ufunguo	ufunguo	Noun		base
ufunuo	ufunuo	Noun		base
ufupi	ufupi	Noun		base
uganga	uganga	Noun		base
ugeni	ugeni	Noun		base
ugenini	ugenini	Noun		base
ugomvi	ugomvi	Noun		base
ugonjwa	ugonjwa	Noun		base
ugumu	ugumu	Noun		base
uhai	uhai	Noun		base
uhakika	uhakika	Noun		base
uhalifu	uhalifu	Noun		base
uhalisi	uhalisi	Noun		base
uhalisia	uhalisia	Noun		base
uharibifu	uharibifu	Noun		base
uharibiwe	uharibiwe	Unknown		base
uhesabu	uhesabu	Unknown		base
uhitaji	uhitaji	Noun		base
uhuru	uhuru	Noun		base
uhusiano	uhusiano	Noun		base
uhusike	uhusike	Unknown		base
uimara	uimara	Noun		base
uingie	uingie	Unknown		base
uishi	uishi	Unknown		base
ujana	ujana	Noun		base
ujanja	ujanja	Noun		base
ujao	ujao	Verb		base
ujasiri	ujasiri	Noun		base
ujazo	ujazo	Noun		base
ujazwe	ujazwe	Unknown		base
uje	ja	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
ujengwe	ujengwe	Unknown		base
ujenzi	ujenzi	Noun		base
ujinga	ujinga	Noun		base
ujio	ujio	Noun		base
ujue	ujue	Unknown		base
ujulikane	ujulikane	Unknown		base
ujumbe	ujumbe	Noun		base
ujuzi	ujuzi	Noun		base
ukae	ukae	Unknown		base
ukaenda	enda	Verb	Mood=Indicative;Person=Third;Number=Singular	unimorph
ukahaba	ukahaba	Noun		base
ukaja	ja	Verb	Mood=Indicative;Person=Third;Number=Singular	unimorph
ukali	ukali	Noun		base
ukamilifu	ukamilifu	Noun		base
ukanda	ukanda	Noun		base
ukaote	ota	Verb	Person=Third;Number=Singular	unimorph
ukaribu	ukaribu	Noun		base
ukarimu	ukarimu	Noun		base
ukatae	ukatae	Unknown		base
ukate	ukate	Unknown		base
ukatili	ukatili	Noun		base
uketi	uketi	Unknown		base
ukija	ja	Verb	Tense=Past;Person=Third;Number=Singular	unimorph
ukimya	ukimya	Noun		base
ukingo	ukingo	Noun		base
ukioa	oa	Verb	Tense=Past;Person=Third;Number=Singular	unimorph
ukipiga	piga	Verb	Tense=Past;Person=Third;Number=Singular	unimorph
ukiri	ukiri	Noun		base
ukiwa	ukiwa	Noun		base
uko	uko	Verb		base
ukoma	ukoma	Noun		base
ukomavu	ukomavu	Noun		base
ukombozi	ukombozi	Noun		base
ukomo	ukomo	Noun		base
ukoo	ukoo	Noun		base
ukorofi	ukorofi	Noun		base
ukuaji	ukuaji	Noun		base
ukubwa	ukubwa	Noun		base
ukue	ukue	Unknown		base
ukuhani	ukuhani	Noun		base
ukumbi	ukumbi	Noun		base
ukumbuke	ukumbuke	Unknown		base
ukumbusho	ukumbusho	Noun		base
ukungu	ukungu	Noun		base
ukuta	ukuta	Noun		base
ukuu	ukuu	Noun		base
ukweli	ukweli	Noun		base
ulafi	ulafi	Noun		base
ulaini	ulaini	Noun		base
ule	le	Adjective	Number=Singular	unimorph
ulete	leta	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
uleule	uleule	Unknown		base
ulevi	ulevi	Noun		base
ulijibu	jibu	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
ulikuja	ja	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
ulimi	ulimi	Noun		base
ulimwengu	ulimwengu	Noun		base
ulimwenguni	ulimwenguni	Noun		base
ulinzi	ulinzi	Noun		base
uliopita	uliopita	Verb		base
ulipaji	ulipaji	Noun		base
ulipenda	penda	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
uliza	uliza	Verb		base
ulizaliwa	ulizaliwa	Verb		base
umakini	umakini	Noun		base
umasikini	umasikini	Noun		base
umaskini	umaskini	Noun		base
umati	umati	Noun		base
umbali	umbali	Noun		base
umbeya	umbeya	Noun		base
umbo	umbo	Noun		base
umejibu	jibu	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
umekufa	fa	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
umekuja	ja	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
umekwenda	enda	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
umelala	lala	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
umelipa	lipa	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
umeme	umeme	Noun		base
umependa	penda	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
umiliki	umiliki	Noun		base
umo	umo	Verb		base
umoja	umoja	Noun		base
umri	umri	Noun		base
umuhimu	umuhimu	Noun		base
una	una	Verb		base
unaamini	unaamini	Unknown		base
unaamuru	unaamuru	Unknown		base
unabaki	baki	Verb	Mood=Indicative;Person=Third;Number=Singular	unimorph
unabatiza	unabatiza	Unknown		base
unabii	unabii	Noun		base
unachukia	unachukia	Unknown		base
unachuma	unachuma	Unknown		base
unadaiwa	unadaiwa	Unknown		base
unadhani	unadhani	Unknown		base
unaenda	unaenda	Verb		base
unafahamu	unafahamu	Unknown		base
unafanana	unafanana	Unknown		base
unafananishwa	unafananishwa	Unknown		base
unafanya	unafanya	Unknown		base
unafanywa	unafanywa	Unknown		base
unafifia	unafifia	Unknown		base
unafiki	unafiki	Noun		base
unafikiri	unafikiri	Verb		base
unafikiria	unafikiria	Unknown		base
unafuata	unafuata	Unknown		base
unafundisha	unafundisha	Unknown		base
unahitaji	unahitaji	Verb		base
unahukumu	unahukumu	Unknown		base
unaiba	unaiba	Unknown		base
unaingia	unaingia	Unknown		base
unaishi	unaishi	Unknown		base
unaitwa	unaitwa	Unknown		base
unajisi	unajisi	Unknown		base
unajisifu	unajisifu	Unknown		base
unajua	unajua	Unknown		base
unajulikana	unajulikana	Unknown		base
unakuja	ja	Verb	Mood=Indicative;Person=Third;Number=Singular	unimorph
unakula	unakula	Verb		base
unakumbuka	unakumbuka	Unknown		base
unakwenda	enda	Verb	Mood=Indicative;Person=Third;Number=Singular	unimorph
unaleta	leta	Verb	Mood=Indicative;Person=Third;Number=Singular	unimorph
unalia	unalia	Verb		base
unalipa	lipa	Verb	Mood=Indicative;Person=Third;Number=Singular	unimorph
unaona	ona	Verb	Mood=Indicative;Person=Third;Number=Singular	unimorph
unaondoa	unaondoa	Unknown		base
unaondolewa	unaondolewa	Unknown		base
unaonesha	unaonesha	Unknown		base
unaongea	ongea	Verb	Mood=Indicative;Person=Third;Number=Singular	unimorph
unapaswa	unapaswa	Unknown		base
unapotoa	unapotoa	Unknown		base
unaruhusiwa	unaruhusiwa	Unknown		base
unasema	unasema	Unknown		base
unashangaa	unashangaa	Unknown		base
unasikiliza	unasikiliza	Unknown		base
unasimama	unasimama	Unknown		base
unastahili	unastahili	Unknown		base
unasubiri	unasubiri	Unknown		base
unataka	unataka	Verb		base
unatamani	unatamani	Unknown		base
unatambua	unatambua	Unknown		base
unatazama	unatazama	Unknown		base
unatoa	unatoa	Unknown		base
unatoka	unatoka	Unknown		base
unatokea	unatokea	Unknown		base
unatoweka	unatoweka	Unknown		base
unaugua	unaugua	Unknown		base
unaungua	unaungua	Unknown		base
unavuna	unavuna	Unknown		base
unaweza	unaweza	Verb		base
unazaa	unazaa	Unknown		base
unazidi	unazidi	Unknown		base
unazini	unazini	Unknown		base
unazungumza	unazungumza	Unknown		base
unene	unene	Noun		base
unga	unga	Noun		base
ungameni	ungameni	Unknown		base
ungamo	ungamo	Noun		base
ungekuja	ja	Verb	Mood=Indicative;Person=Second;Number=Singular	unimorph
unywe	nywa	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
unywele	unywele	Noun		base
uoga	uoga	Noun		base
uokolewe	uokolewe	Unknown		base
uombe	uombe	Unknown		base
uone	ona	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
uonekane	uonekane	Unknown		base
uongezeke	uongezeke	Unknown		base
uongo	uongo	Noun		base
uongozi	uongozi	Noun		base
uoshe	uoshe	Unknown		base
uovu	uovu	Noun		base
upana	upana	Noun		base
upande	upande	Noun		base
upanga	upanga	Noun		base
upatanisho	upatanisho	Noun		base
upate	upate	Unknown		base
upatu	upatu	Noun		base
upende	penda	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
upendeleo	upendeleo	Noun		base
upendo	upendo	Noun		base
upeo	upeo	Noun		base
upepo	upepo	Noun		base
upesi	upesi	Adverb		base
upi	upi	Unknown		base
upige	piga	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Singular	unimorph
upinde	upinde	Noun		base
upo	upo	Verb		base
upofu	upofu	Noun		base
upole	upole	Noun		base
upone	upone	Unknown		base
uponyaji	uponyaji	Noun		base
upumbavu	upumbavu	Noun		base
upuuzi	upuuzi	Noun		base
upya	upya	Noun		base
urafiki	urafiki	Noun		base
urahisi	urahisi	Noun		base
uraia	uraia	Noun		base
urefu	urefu	Noun		base
urejesho	urejesho	Noun		base
urithi	urithi	Noun		base
urudi	urudi	Unknown		base
usafi	usafi	Noun		base
usahihi	usahihi	Noun		base
usahili	usahili	Unknown		base
usalama	usalama	Noun		base
usawa	usawa	Noun		base
useme	useme	Unknown		base
usemi	usemi	Noun		base
ushahidi	ushahidi	Noun		base
ushauri	ushauri	Noun		base
ushawishi	ushawishi	Noun		base
ushidi	ushidi	Noun		base
ushindani	ushindani	Noun		base
ushinde	ushinde	Noun		base
ushindi	ushindi	Noun		base
ushirika	ushirika	Noun		base
ushiriki	ushiriki	Noun		base
ushirikiano	ushirikiano	Noun		base
ushuhuda	ushuhuda	Noun		base
ushuke	ushuke	Unknown		base
ushuru	ushuru	Noun		base
usiku	usiku	Noun		base
usimame	usimame	Unknown		base
usimamizi	usimamizi	Noun		base
usingizi	usingizi	Noun		base
usingizini	usingizini	Noun		base
uso	uso	Noun		base
usomaji	usomaji	Noun		base
usoni	usoni	Noun		base
ustadi	ustadi	Noun		base
ustahimilivu	ustahimilivu	Noun		base
usukani	usukani	Noun		base
usumbufu	usumbufu	Noun		base
uta	uta	Noun		base
utajiri	utajiri	Noun		base
utakatifu	utakatifu	Noun		base
utakuja	ja	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Singular	unimorph
utakunywa	nywa	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Singular	unimorph
utakwenda	enda	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Singular	unimorph
utamaduni	utamaduni	Noun		base
utambi	utambi	Noun		base
utambuzi	utambuzi	Noun		base
utaona	ona	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Singular	unimorph
utaratibu	utaratibu	Noun		base
utawala	utawala	Noun		base
utayari	utayari	Noun		base
utazame	utazame	Unknown		base
utembee	utembee	Unknown		base
utendaji	utendaji	Noun		base
utengano	utengano	Noun		base
utetezi	utetezi	Noun		base
uthabiti	uthabiti	Noun		base
uthibitishaji	uthibitishaji	Noun		base
uthibitisho	uthibitisho	Noun		base
utii	utii	Noun		base
utiifu	utiifu	Noun		base
utimilifu	utimilifu	Noun		base
utiwe	utiwe	Unknown		base
utoaji	utoaji	Noun		base
utoe	utoe	Unknown		base
utofauti	utofauti	Noun		base
utoke	utoke	Unknown		base
utoto	utoto	Noun		base
utotoni	utotoni	Noun		base
utu	utu	Noun		base
utukufu	utukufu	Noun		base
utulivu	utulivu	Noun		base
utume	utume	Noun		base
utumwa	utumwa	Noun		base
utupe	utupe	Unknown		base
uuaji	uuaji	Noun		base
uumbaji	uumbaji	Noun		base
uungu	uungu	Noun		base
uuze	uuze	Unknown		base
uvae	uvae	Unknown		base
uvimbe	uvimbe	Noun		base
uvivu	uvivu	Noun		base
uvuli	uvuli	Noun		base
uvumba	uvumba	Noun		base
uvumilivu	uvumilivu	Noun		base
uvunjaji	uvunjaji	Noun		base
uvuvi	uvuvi	Noun		base
uwanda	uwanda	Noun		base
uwaze	uwaze	Unknown		base
uwazi	uwazi	Noun		base
uwe	uwe	Verb		base
uweke	uweke	Unknown		base
uwepo	uwepo	Noun		base
uweza	uweza	Noun		base
uweze	uweze	Unknown		base
uwezekano	uwezekano	Noun		base
uwezo	uwezo	Noun		base
uyahudi	uyahudi	Noun		base
uyunani	uyunani	Proper noun		base
uzao	uzao	Noun		base
uzee	uzee	Noun		base
uzeni	uzeni	Unknown		base
uzia	uzia	Verb		base
uzima	uzima	Noun		base
uzinzi	uzinzi	Noun		base
uzio	uzio	Noun		base
uzito	uzito	Noun		base
uzoefu	uzoefu	Noun		base
uzuri	uzuri	Noun		base
vaa	vaa	Verb		base
vaeni	vaeni	Unknown		base
vazi	vazi	Noun		base
vema	vema	Adjective		base
viapo	kiapo	Noun	Number=Plural	wiktionary
viatu	kiatu	Noun	Number=Plural	wiktionary
vibaba	kibaba	Noun	Number=Plural	wiktionary
vibanda	kibanda	Noun	Number=Plural	wiktionary
vibao	kibao	Noun	Number=Plural	wiktionary
vibaya	baya	Adjective	Number=Plural	unimorph
viboko	kiboko	Noun	Number=Plural	wiktionary
vichache	chache	Adjective	Number=Plural	unimorph
vichapo	kichapo	Noun	Number=Plural	wiktionary
vichochoro	kichochoro	Noun	Number=Plural	wiktionary
vichwa	kichwa	Noun	Number=Plural	wiktionary
vichwani	vichwani	Noun		base
vidogo	dogo	Adjective	Number=Plural	unimorph
vidole	kidole	Noun	Number=Plural	wiktionary
vidonda	kidonda	Noun	Number=Plural	wiktionary
vifaranga	kifaranga	Noun	Number=Plural	wiktionary
vifua	kifua	Noun	Number=Plural	wiktionary
vifundo	kifundo	Noun	Number=Plural	wiktionary
vifungo	kifungo	Noun	Number=Plural	wiktionary
vigae	kigae	Noun	Number=Plural	wiktionary
vigumu	gumu	Adjective	Number=Plural	unimorph
vijana	kijana	Proper noun	Number=Plural	wiktionary
vijavyo	vijavyo	Unknown		base
vijiji	kijiji	Noun	Number=Plural	wiktionary
vijijini	vijijini	Noun		base
vijinga	jinga	Adjective	Number=Plural	unimorph
vikafa	fa	Verb	Mood=Indicative;Person=Third;Number=Plural	unimorph
vikali	kali	Adjective	Number=Plural	unimorph
vikapu	kikapu	Noun	Number=Plural	wiktionary
vikombe	kikombe	Noun	Number=Plural	wiktionary
vikosi	kikosi	Noun	Number=Plural	wiktionary
vikubwa	kubwa	Adjective	Number=Plural	unimorph
vikwazo	kikwazo	Noun	Number=Plural	wiktionary
vile	le	Adjective	Number=Plural	unimorph
vilema	kilema	Noun	Number=Plural	wiktionary
vileo	kileo	Noun	Number=Plural	wiktionary
vilevile	vilevile	Adjective		base
vilikuja	ja	Verb	Mood=Indicative;Tense=Past;Person=Third;Number=Plural	unimorph
vilima	kilima	Noun	Number=Plural	wiktionary
vimo	kimo	Noun	Number=Plural	wiktionary
vina	vina	Verb		base
vinanda	kinanda	Noun	Number=Plural	wiktionary
vinara	kinara	Noun	Number=Plural	wiktionary
vingapi	ngapi	Adjective	Number=Plural	unimorph
vingi	ingi	Adjective	Number=Plural	unimorph
vingine	ingine	Adjective	Number=Plural	unimorph
vinginevyo	vinginevyo	Adjective		base
vinne	vinne	Adjective		base
vinubi	kinubi	Noun	Number=Plural	wiktionary
vinywa	kinywa	Noun	Number=Plural	wiktionary
vinywaji	kinywaji	Noun	Number=Plural	wiktionary
viongozi	kiongozi	Noun	Number=Plural	wiktionary
viota	kiota	Noun	Number=Plural	wiktionary
