target	source	prob	count
dileyeceğiniz	desire	1.0	1
dileyen	knocks	0.4	2
dileyenlere	gifts	0.6667	2
dileyin	ask	0.6667	2
dileğimiz	diligence	1.0	1
dileğin	request	1.0	1
dileğini	requested	1.0	1
dileğinin	predestined	1.0	1
dileğinizi	goodness	1.0	1
dili	impediment	0.3333	2
dilim	moreover	1.0	1
dilimi	dip	1.0	1
dilimizde	arabians	1.0	1
dilimizi	native	1.0	1
dilimizle	bless	1.0	1
dilin	foreigner	0.5	1
dilinde	bewildered	0.5	1
diline	fingers	1.0	1
dilini	religious	0.5	1
diliyle	madness	0.3333	1
diliyorum	gaining	1.0	1
diliyoruz	strengthened	1.0	1
dille	beforehand	0.125	1
diller	languages	0.8333	5
dillerde	ability	0.5	1
dillerdir	peoples	1.0	1
dilleri	speechless	1.0	1
dillerin	workings	1.0	1
dillerinde	akeldama	1.0	1
dillerini	gnawed	1.0	1
dilleriyle	throat	1.0	1
dillerle	languages	1.0	10
dilsiz	mute	0.9	9
dilsizleri	deaf	1.0	1
dilsizlerin	injured	1.0	1
dimas	demas	0.6667	2
dimdik	firm	0.75	3
dimitrios	demetrius	0.75	3
dinar	denarius	0.625	5
dinara	denarius	0.8	4
dinardan	grumbled	1.0	1
dinardı	lender	1.0	1
dinarlık	worth	1.0	2
dindi	ceased	1.0	1
dindikten	uproar	1.0	1
dinini	ravaged	1.0	1
dinle	greatest	1.0	1
dinledi	drusilla	1.0	1
dinledikten	east	1.0	1
dinlediler	reporting	0.5	1
dinlediği	safe	1.0	1
dinlediğin	listened	1.0	1
dinlediğini	listen	0.5	1
dinlediğinize	thinks	1.0	1
dinlemedi	thieves	1.0	1
dinlemediler	report	1.0	1
dinlemediğini	worshiper	1.0	1
dinlemek	almost	0.1111	1
dinlemekte	swift	1.0	1
dinlemeleri	authorities	1.0	1
dinlememişlerdi	waited	1.0	1
dinlemeni	expert	1.0	1
dinlemeniz	injury	1.0	1
dinlemesi	dare	0.5	1
dinlemeye	level	1.0	1
dinlemeyecekler	itching	0.5	1
dinlemeyen	backbiters	0.3333	1
dinlemeyenlerden	swear	1.0	1
dinlemeyenleri	disobedient	1.0	1
dinlemeyenlerle	spies	1.0	1
dinlemeyi	refuses	1.0	2
dinlemeyince	school	1.0	1
dinlemez	hateful	0.3333	1
dinlemezlerse	rises	0.5	1
dinlemezse	assuredly	0.5	1
dinlemiyorsunuz	listen	1.0	1
dinlemiş	rejects	1.0	1
dinlendi	somewhere	1.0	1
dinlendiler	ointments	1.0	1
dinlendiyse	rested	1.0	1
dinlendiğinden	thought	1.0	1
dinlenecekler	labors	1.0	1
dinlenin	awhile	1.0	1
dinlenir	rested	1.0	1
dinleniyor	betrayed	0.5	1
dinlenme	footstool	0.25	1
dinlenmeden	wings	1.0	1
dinlenmeleri	robe	1.0	1
dinlenmeme	rest	0.5	1
dinlenmesi	remains	1.0	1
dinlenmesine	rested	0.5	1
dinlenmeye	diligence	0.5	1
dinler	listens	0.5	3
dinlerdi	safe	1.0	1
dinlerken	hearing	0.5	1
dinlerlerdi	sorceries	1.0	1
dinlerse	listens	1.0	2
dinlesinler	listen	1.0	1
dinleyeceklerdir	listen	1.0	1
dinleyeceksin	tomorrow	1.0	1
dinleyeceksiniz	raise	1.0	1
dinleyeceğim	palace	1.0	1
dinleyeceğine	obedience	1.0	1
dinleyemiyorsunuz	speech	1.0	1
dinleyen	conforming	0.25	1
dinleyenlere	hate	1.0	1
dinleyenleri	attention	1.0	1
dinleyenlerin	answers	0.3333	1
dinleyerek	athenians	1.0	1
dinleyici	looks	1.0	1
dinleyicisi	hearer	1.0	1
dinleyin	listen	0.625	10
dinleyip	listened	0.5	1
dinliyor	listening	1.0	1
dinliyordu	listening	0.4	2
dinliyorsunuz	insane	1.0	1
dinmeyen	unceasing	1.0	1
dinsel	praetorium	1.0	1
dionisios	dionysius	1.0	1
diotrefis	diotrephes	1.0	1
dipsiz	abyss	1.0	8
dir	promises	0.6667	2
direk	speck	1.0	1
direkleri	reputed	1.0	1
direndim	resisted	1.0	1
direnen	withstands	1.0	1
direnenler	withstands	1.0	1
direnin	resist	1.0	1
direnip	opposed	1.0	1
direnişle	watchful	1.0	1
direnmeyen	murdered	1.0	1
direnmeyin	cheek	1.0	1
direnmezlerse	graft	1.0	1
direnmiş	resisted	0.5	1
direği	speck	0.6667	4
dirhemlik	collected	0.5	1
diri	living	0.7143	20
diridir	alive	1.0	1
diridirler	alive	1.0	1
diril	awake	1.0	1
dirildi	risen	0.6667	10
dirildikten	drank	0.3333	1
dirildiniz	buried	1.0	1
dirildiyse	newness	1.0	1
dirildiyseniz	seated	1.0	1
dirildiği	powers	0.5	1
dirildiğinde	resources	1.0	1
dirildiğine	asleep	0.5	1
dirilecek	rise	0.4	2
dirilecektir	scourge	0.6667	2
dirileceğim	deceiver	1.0	1
dirileceğine	unjust	1.0	1
dirileceğini	bush	0.5	1
dirilen	sakes	0.5	1
dirilenler	instruments	1.0	1
dirilenlerin	proclaim	1.0	1
dirileri	account	0.5	1
dirilerin	living	1.0	3
dirilince	week	1.0	1
dirilinceye	risen	1.0	1
dirilir	kind	1.0	1
diriliyor	lepers	1.0	2
diriliş	sadducees	0.5	3
dirilişe	attain	0.3333	1
dirilişi	resurrection	0.75	6
dirilişin	die	1.0	1
dirilişinden	foreseeing	0.5	1
dirilişine	attain	0.5	1
dirilişini	epicurean	1.0	1
dirilişinin	conformed	0.5	1
dirilişiyle	resurrection	0.6667	2
dirilişle	holiness	1.0	1
dirilişte	resurrection	1.0	6
diriliştir	finished	1.0	1
dirilmeden	risen	1.0	1
dirilmemişse	vain	1.0	2
dirilmemiştir	raised	1.0	2
dirilmenin	meant	1.0	1
dirilmesi	rise	0.5556	5
dirilmez	dies	1.0	1
dirilmiş	risen	0.4286	3
dirilmiştir	asleep	1.0	1
dirilse	rises	1.0	1
diriltebileceğini	figuratively	1.0	1
diriltecektir	raise	1.0	1
dirilteceğim	raise	0.6667	2
dirilteceğini	sworn	1.0	1
dirilten	accounted	0.2	1
diriltenin	mortal	0.5	1
dirilteyim	lose	1.0	1
diriltildi	unrighteous	1.0	1
diriltildikten	galilee	1.0	1
diriltildiniz	transgressions	1.0	1
diriltildiğinde	remembered	1.0	1
diriltilecektir	adam	1.0	1
diriltilir	sown	1.0	4
diriltilmiyorsa	else	0.5	1
diriltip	places	0.3333	2
diriltmekle	assurance	0.3333	1
diriltmemiştir	raise	1.0	1
diriltmesi	incredible	1.0	1
diriltti	raised	0.5	4
dirilttiği	lazarus	0.3333	2
dirilttiğinde	testifying	1.0	1
dirilttiğine	confess	0.5	1
dirilttiğini	blessings	1.0	1
diriyim	keys	1.0	1
diyara	fame	0.3333	1
diyarda	alien	0.25	1
diyarı	tolerable	0.4	2
diyarın	begged	1.0	1
diyarına	land	0.75	3
diyarında	canaan	0.5	1
diyarından	aaron	0.25	1
diye	that	0.43	218
diyebilir	lowest	0.5	1
diyebilirsiniz	crafty	1.0	1
diyecek	depart	0.25	2
diyecekler	creation	0.1429	1
diyeceksin	grafted	0.5	1
diyeceksiniz	doubtless	0.25	1
diyeceğim	bundles	0.2	1
diyeceğiniz	blessed	1.0	1
diyelim	shall	0.2222	2
diyemez	eye	0.6667	2
diyemezler	within	1.0	1
diyen	scripture	0.2	5
diyeni	vengeance	1.0	1
diyenin	gift	1.0	1
diyenleri	tolerate	1.0	1
diyerek	saying	0.7867	59
diyeyim	troubled	0.6667	2
diyor	says	0.6842	39
diyordu	others	0.3889	7
diyorlar	drinking	0.3333	2
diyorlardı	save	0.1739	4
diyormuş	mean	0.5	1
diyorsa	calls	0.6667	2
diyorsun	say	0.4615	6
diyorsunuz	obligated	0.2	2
diyorum	tell	0.5417	13
diyoruz	helper	0.25	1
diz	kneeling	0.2667	4
dizginlemezse	religious	1.0	1
dizginleyebilir	bridle	1.0	1
dizinin	strict	1.0	1
dizleri	hang	1.0	1
dizlerine	knees	1.0	1
diğer	other	0.5926	16
diğeri	grinding	0.1333	2
diğerine	abounds	0.25	1
diğerini	mammon	0.75	3
diğerinin	lender	0.5	1
diğerleri	others	0.8125	13
diğerlerinden	security	1.0	1
diğerlerine	admonish	0.25	1
diğerlerini	convinced	0.5	1
diğerlerinin	bondservant	0.5	1
diş	teeth	0.875	7
dişe	tooth	1.0	1
dişi	female	1.0	2
dişleri	lions	1.0	2
dişlerini	gnashed	0.5	1
doksan	astray	0.25	1
doktor	luke	1.0	1
dokumaydı	tunic	1.0	1
dokunan	touches	1.0	1
dokunanların	fringe	1.0	2
dokunarak	leprosy	0.5	1
dokundu	touched	0.9167	11
dokunduğumuzu	touched	1.0	1
dokunduğunda	fever	1.0	1
dokunduğunu	falling	1.0	1
dokunma	ascending	0.5	1
dokunmadı	sexually	1.0	1
dokunmadıkça	print	1.0	1
dokunmak	fringe	0.5	1
dokunmaması	sprinkling	0.5	1
dokunması	bethsaida	0.5	1
dokunmaya	touch	1.0	1
dokunmayın	separate	1.0	1
dokunmaz	keeps	1.0	1
dokunsa	touches	1.0	1
dokunsam	touch	1.0	2
dokunsun	bringing	1.0	1
dokunsunlar	fringe	1.0	1
dokunulabilen	blackness	1.0	1
dokunun	bones	1.0	1
dokununca	coffin	1.0	1
dokunup	leprosy	0.5	1
dokunur	luke	1.0	1
dokuz	rejoices	0.5	1
dokuzar	minus	1.0	1
dokuzu	nine	1.0	1
dokuzuncu	ninth	1.0	9
dokuzuncusu	sapphire	1.0	1
dokuzunu	leave	0.5	1
dolacak	womb	1.0	1
dolan	rulers	1.0	1
dolandırıyorsunuz	defraud	1.0	1
dolanmaya	mist	1.0	1
dolanıp	deserts	1.0	1
dolasınız	inner	1.0	1
dolayı	because	0.3929	11
dolayıdır	heavens	1.0	1
dolayısıyla	mean	1.0	1
dolaşamaz	ephraim	1.0	1
dolaşan	lydda	1.0	1
dolaşarak	villages	0.6667	4
dolaşmak	walking	1.0	1
dolaşmaktan	feasts	1.0	1
dolaşmamak	watches	1.0	1
dolaşmayın	laborer	1.0	1
dolaşmış	persecute	1.0	1
dolaştı	sickness	0.5	1
dolaştılar	mats	0.5	1
dolaştığum	preaching	1.0	1
dolaştığını	oppressed	1.0	1
dolaşıp	enraged	0.3333	1
dolaşır	dry	1.0	1
dolaşırken	walking	1.0	1
dolaşırsınz	proselyte	1.0	1
dolaşıyor	roaring	1.0	1
dolaşıyordu	walking	1.0	1
dolaşıyorlardı	abroad	1.0	1
doldu	filled	0.8	8
doldular	filled	0.625	5
dolduracaksın	gladness	1.0	1
dolduran	blade	1.0	1
dolduranın	fills	1.0	1
doldurdu	filling	0.4	2
doldurdular	barley	0.3333	1
doldurdunuz	intend	1.0	1
doldurmak	descended	1.0	1
doldursun	fill	1.0	1
doldurulacak	valley	1.0	1
doldurun	brim	0.5	1
doldurup	sponge	0.5	2
dolduğunda	containers	1.0	1
dolmadı	feast	1.0	1
dolmak	almost	0.5	1
dolman	ananias	1.0	1
dolmaya	terribly	1.0	1
dolmayayım	nearly	1.0	1
dolmuşlar	mocking	1.0	1
dolmuşlardı	wonder	1.0	1
dolmuştu	big	1.0	1
dolsun	hedges	1.0	1
dolu	full	0.6341	26
doludur	extortion	0.5	2
doludurlar	habits	1.0	1
doluluğa	diligence	0.5	1
doluluğu	fullness	1.0	4
doluluğudur	fills	1.0	1
doluluğunda	sum	1.0	1
doluluğundaki	unity	1.0	1
doluluğundan	fullness	1.0	1
doluluğunun	fullness	1.0	1
doluluğuyla	fullness	0.5	1
dolun	dissipation	1.0	1
dolunca	eight	0.1429	1
doluncaya	deceive	0.3333	1
dolup	approve	0.3333	1
dolusu	baskets	1.0	7
dolusun	cunning	1.0	1
dolusunuz	admonish	0.6667	2
doluydular	filled	1.0	1
doluyordu	growing	1.0	1
doluysa	wholly	1.0	1
doluyum	overflow	1.0	1
domuz	herd	0.625	5
domuzları	fed	1.0	1
domuzların	pigs	1.0	7
donansınlar	professing	1.0	1
donatılıp	equipped	1.0	1
donup	speechless	1.0	1
dopdolu	epaphroditus	1.0	1
dopdolusunuz	wish	1.0	1
dost	adulteresses	0.3333	1
dostlar	friends	0.5	1
dostları	friends	1.0	1
dostlarım	friends	1.0	2
dostlarını	roof	1.0	1
dostlarının	friends	0.5	1
dostlarınız	handed	1.0	1
dostlarınıza	collectors	1.0	1
dostluğun	adulteresses	1.0	1
dostluğunuza	spain	1.0	1
dostu	friend	0.8333	5
dostum	lowest	1.0	1
dostumuz	awake	1.0	1
dostça	kindly	0.5	1
doydu	baskets	0.8	4
doyduktan	lost	0.5	1
doydular	ate	1.0	1
doyduğunuz	loaves	1.0	1
doymanı	lack	1.0	1
doysun	dogs	1.0	1
doyur	heap	1.0	1
doyurabilir	satisfy	1.0	1
doyuracak	satisfy	1.0	1
doyurdu	empty	1.0	1
doyurduk	feed	1.0	1
doyurduğunda	fed	1.0	1
doyurmak	licked	0.3333	1
doyurulacaklar	hunger	1.0	1
doyurulacaksınız	laugh	1.0	1
doyurur	ravens	1.0	1
doğabilir	nicodemus	1.0	2
doğacak	overshadow	1.0	1
doğacağını	gathering	1.0	1
doğal	natural	0.7857	11
doğan	born	0.5	11
doğanlar	arisen	0.5	1
doğanları	sprinkling	1.0	1
doğanların	innumerable	1.0	1
doğansa	however	1.0	1
doğanı	firstborn	1.0	2
doğanın	nature	0.5	1
doğar	pursuits	0.5	1
doğarak	emptied	1.0	1
doğarken	beach	0.5	1
doğaya	nature	0.6667	2
doğaüstü	burns	0.3333	1
doğdu	born	0.5	4
doğdular	born	1.0	1
doğdum	listens	1.0	1
doğdunuz	corruptible	1.0	1
doğdurur	unjust	1.0	1
doğduğumuz	borne	1.0	1
doğduğunda	beautiful	0.3333	1
doğduğunu	practices	1.0	1
doğmadık	immorality	1.0	1
doğmadıkça	anew	0.5	1
doğmak	fourteenth	1.0	1
doğmalısın	anew	1.0	1
doğmamızı	caused	1.0	1
doğmamış	betrayed	0.6667	2
doğması	anguish	1.0	1
doğmasın	blinded	1.0	1
doğmaz	stir	1.0	1
doğmuş	born	0.5714	4
doğmuştur	born	0.5	2
doğru	righteous	0.3864	51
doğruca	samothrace	1.0	1
doğrudur	true	0.75	6
doğrulamakta	confirmation	1.0	1
doğrulandı	controversy	1.0	1
doğrulandığı	enriched	1.0	1
doğrulanır	gluttonous	0.5	1
doğrular	final	0.25	1
doğrulardan	separate	1.0	1
doğruları	physician	0.5	1
doğruların	unjust	0.4	2
doğrulasın	confirm	1.0	1
doğruldu	straight	1.0	1
doğrultamıyordu	straighten	1.0	1
doğrultulacak	valley	1.0	1
doğrultun	hang	1.0	1
doğrultusunda	entrust	0.3333	1
doğruluk	righteousness	0.9535	41
doğrulukla	assurance	0.1667	1
doğruluklarına	convinced	1.0	1
doğruluklarını	establish	1.0	1
doğrulukta	likeness	1.0	1
doğruluktan	alive	0.5	1
doğrulunca	accusers	1.0	1
doğrulup	continued	0.5	1
doğruluyordu	confirming	1.0	1
doğruluğa	attained	0.4	2
doğruluğu	righteousness	0.5	4
doğruluğuma	righteousness	1.0	1
doğruluğun	righteousness	1.0	11
doğruluğuna	distinction	0.5	1
doğruluğunda	precious	1.0	1
doğruluğunu	establish	0.3333	1
doğruluğunuz	exceeds	1.0	1
doğruluğunuzun	sower	1.0	1
doğrusu	miserable	0.3333	1
doğrusunu	certainly	0.9474	72
doğruydu	unlike	1.0	1
doğruyu	partial	0.3333	1
doğuda	east	1.0	3
doğudan	east	1.0	4
doğum	birth	0.3636	4
doğumu	engaged	1.0	1
doğumuna	gladness	1.0	1
doğunca	scorched	1.0	1
doğuncaya	dawns	1.0	1
doğuracak	birth	0.25	1
doğuran	contain	0.5	1
doğurana	sexually	1.0	1
doğurdu	birth	0.6667	2
doğurduktan	anguish	1.0	1
doğurma	birth	0.5	1
doğurmamış	wombs	1.0	1
doğurmayan	shout	1.0	1
doğurur	conceived	1.0	1
doğusundan	sunrise	1.0	1
doğuş	regeneration	1.0	1
doğuştan	born	0.3333	2
drusilla	drusilla	1.0	1
dua	pray	0.4609	59
duada	steadfastly	0.6	3
duadan	fasting	0.5	1
dualar	pretense	0.6667	2
dualarda	petitions	1.0	1
duaları	harp	1.0	1
dualarımda	mention	0.75	3
dualarımızda	mentioning	1.0	1
duaların	frightened	1.0	1
dualarına	censer	1.0	1
dualarınız	supply	0.5	1
dualarınızda	helping	1.0	1
dualarınızla	guest	1.0	1
dualarınızı	continuing	1.0	1
dualarıyla	incense	0.5	1
duam	prayer	1.0	1
duan	cornelius	1.0	1
duası	insistent	0.5	1
duasına	ears	0.5	1
duasını	finished	1.0	1
duaya	deprive	0.3333	1
duayla	pray	0.5	1
dudakların	allegiance	1.0	1
dudaklarını	lips	1.0	1
dudaklarının	throat	1.0	1
dudaklarıyla	lips	1.0	3
dul	widow	0.55	11
duldu	widow	0.5	1
dullar	dorcas	0.5	1
dullara	relieve	0.5	1
dulları	fatherless	1.0	1
dulların	pretense	0.6667	2
duman	smoke	1.0	4
dumanla	smoke	1.0	1
dumanı	smoke	1.0	3
dumanın	scorpions	1.0	1
dumanına	burning	1.0	1
dumanından	furnace	1.0	1
dumanını	wantonly	1.0	1
dur	abaddon	0.125	1
durabilesiniz	salutes	1.0	1
durabilmek	armor	0.6667	2
duracağız	seat	1.0	1
duralım	breastplate	1.0	1
duramadınız	sleeping	1.0	1
duran	standing	0.3333	11
durana	east	1.0	1
duranlar	malign	0.25	1
duranlara	maid	0.3333	1
duranlardan	calling	0.5	2
durarak	vainly	1.0	1
durdu	stood	0.8	16
durdukça	indicating	1.0	1
durdular	stood	0.2857	2
durdum	blasphemous	1.0	1
durduracağını	raise	1.0	1
durdurdu	accused	0.5	1
durdurdular	prayed	1.0	1
durdurmaya	falls	1.0	1
durdurulacaktır	falls	1.0	1
durdurup	inquired	1.0	1
durduğu	moved	1.0	1
durduğumuz	access	1.0	1
durduğun	sandals	1.0	1
durduğunu	standing	0.5556	5
durduğunuz	declare	0.5	1
durduğunuzu	striving	1.0	1
durmadan	ceasing	0.4	2
durmadı	murderer	1.0	1
durmakta	heavens	1.0	1
durmaları	pollution	0.5	1
durman	granted	1.0	1
durmasını	chariot	1.0	1
durmayan	restless	1.0	1
durmaz	breakers	1.0	1
durmuş	standing	0.25	2
durmuşlardı	harps	1.0	1
dursun	firm	1.0	1
duruldu	raging	1.0	1
durum	block	0.3333	1
duruma	avoid	0.5	1
durumda	learned	0.2143	3
durumdaki	position	1.0	1
durumdasınız	admonish	1.0	1
durumdayız	pitiable	1.0	1
durumlarda	cases	1.0	1
durumları	resources	1.0	1
durumu	state	0.25	2
durumumun	soon	1.0	1
durumumuzu	state	1.0	1
durumuna	ring	0.5	1
durumunu	state	0.5	1
durumunuzu	striving	1.0	1
durumunuzun	accompany	1.0	1
durun	firm	0.2857	4
durup	stood	0.3684	7
durur	bondservant	0.3333	1
dururdu	remained	1.0	1
dururken	injustice	0.5	1
durursanız	fast	1.0	1
duruyor	stands	0.3333	4
duruyordu	standing	0.5	7
duruyordum	guarding	1.0	1
duruyorlar	desiring	0.3333	1
duruyorlardı	coals	0.5	1
duruyorsun	conceited	1.0	1
duruyorsunuz	control	0.3333	1
duruyorum	judged	0.5	1
duruşma	pomp	1.0	1
duvar	whitewashed	1.0	1
duvarını	separation	1.0	1
duyabilecekleri	parables	1.0	1
duyabilir	hard	1.0	1
duyacaklar	preacher	1.0	1
duyacakları	hour	0.5	1
duyacaksınız	perceive	0.6667	2
duyacaktır	strive	1.0	1
duyamadılar	desired	1.0	1
duyan	hears	0.25	3
duyanlar	farmers	0.3333	1
duyanların	heard	0.4	2
duyar	choke	0.25	1
duyardık	furthermore	1.0	1
duyarlar	callous	1.0	1
duyarlılıklarını	greediness	1.0	1
duyarsa	guide	1.0	1
duyarsanız	harden	0.6667	2
duyarsın	blows	1.0	1
duyarsızlaşmasın	deceitfulness	1.0	1
duyarız	confident	1.0	1
duyayım	frightened	1.0	1
duydu	heard	0.4667	7
duyduk	heard	0.3	3
duydukları	sown	0.4	2
duyduklarımı	however	1.0	1
duyduklarına	sorrowful	1.0	1
duyduklarında	cut	0.25	1
duyduklarınızı	desired	0.5	1
duydukça	mention	1.0	1
duydular	ends	0.1429	1
duydum	loud	0.2857	4
duydunuz	heard	0.5455	6
duyduğu	earnest	0.4	2
duyduğum	seek	0.3333	2
duyduğumuz	doubtless	0.3333	1
duyduğuna	testifies	1.0	1
duyduğunda	calling	1.0	1
duyduğunu	baptizing	1.0	1
duyduğunuz	ceasing	0.125	1
duyduğunuzda	wars	0.6667	2
duygusuzlaştı	callous	1.0	1
duymadan	doubting	0.5	2
duymadıkları	preacher	1.0	1
duymadıklarını	ear	1.0	1
duymadılar	desired	0.5	1
duymak	hear	0.3333	3
duymakla	deluding	0.5	1
duymaktan	walking	1.0	1
duymaktayım	overflow	1.0	1
duymalarına	disbelieved	1.0	1
duymamış	understand	1.0	1
duyman	appointed	1.0	1
duymasam	respect	1.0	1
duymasına	prophecy	1.0	1
duymasınlar	callous	1.0	1
duymaya	distressed	0.5	1
duymayalım	examples	1.0	1
duymayan	feeling	0.25	1
duymayanlara	insubordinate	1.0	1
duymaz	daily	0.3333	1
duymazlar	parables	1.0	1
duymazsanız	doubt	1.0	1
duymuyor	ears	0.3333	1
duymuyorsunuz	hears	1.0	1
duymuyorum	regret	1.0	1
duymuş	failed	0.3333	1
duymuşsunuzdur	administration	1.0	1
duymuştu	clothes	0.5	1
duymuştum	regret	1.0	1
duysun	honor	0.3333	1
duysunlar	perceive	1.0	1
duyulacak	rooms	1.0	1
duyulacaklarını	repetitions	1.0	1
duyulan	gamaliel	1.0	1
duyulandan	repents	1.0	1
duyulanlar	imparted	1.0	1
duyularını	senses	1.0	1
duyuldu	green	0.3333	1
duyulmamıştır	since	1.0	1
duyulmayacak	minstrels	0.6667	2
duyulunca	thunders	1.0	1
duyulur	repents	1.0	1
duyun	brotherhood	0.5	1
duyunca	heard	0.942	65
duyup	hears	0.6	6
duyur	announce	1.0	1
duyurabilelim	parts	1.0	1
duyurabilmek	threats	1.0	1
duyuracaklar	tidings	1.0	1
duyuracaktır	justice	1.0	1
duyuralım	bonds	1.0	1
duyuran	preacher	0.6667	2
duyuranlara	preaches	1.0	1
duyuranların	ordained	0.5	1
duyurarak	preaching	1.0	5
duyurayım	elsewhere	1.0	1
duyurdu	preached	0.3333	2
duyurduk	conflict	0.5	1
duyurdukları	upset	1.0	1
duyurduktan	attalia	0.3333	1
duyurdular	preached	0.3333	3
duyurdum	aim	0.5	1
duyurduğu	epicurean	0.3333	1
duyurduğum	explaining	0.25	1
duyurduğumuz	assurance	0.25	1
duyurduğunu	agitating	0.5	1
duyurmadığımız	preaches	1.0	1
duyurmak	captives	0.25	2
duyurmakta	areopagus	1.0	1
duyurmaktan	stopped	1.0	1
duyurmaktır	offering	1.0	1
duyurmam	cities	1.0	1
duyurmamız	concluding	1.0	1
duyurmamızı	appointed	1.0	1
duyurmaya	preach	0.5714	4
duyurmazsam	necessity	1.0	1
duyurmuyoruz	ourselves	1.0	1
duyurucusu	preacher	1.0	1
duyurulacak	preached	0.5	1
duyurulacaktır	remission	1.0	1
duyurulan	preached	0.75	3
duyuruldu	controversy	0.5	1
duyurulmaktadır	generations	1.0	1
duyurulması	preached	1.0	2
duyurulmuş	pretense	1.0	1
duyurulsun	lion	1.0	1
duyurulursa	memorial	1.0	2
duyuruluyor	lepers	0.6667	2
duyuruluyorsa	resurrection	1.0	1
duyurun	preach	0.4	2
duyurup	healing	0.25	1
duyururken	abuse	0.5	1
duyurusuyla	hearing	0.5	1
duyuruyor	villages	0.4	2
duyuruyordu	entering	0.25	1
duyuruyorlar	insincerely	1.0	1
duyuruyorlardı	phoenicia	1.0	1
duyuruyorum	declare	0.3333	1
duyuruyoruz	preach	0.5	2
duyuyor	lepers	0.5	1
duyuyordu	bewildered	0.5	1
duyuyorlar	ears	1.0	1
duyuyorsunuz	covet	0.3333	1
duyuyorum	jealous	0.5	1
duyuyoruz	arabians	0.4	2
dökeceğim	pour	1.0	2
dökerek	pouring	1.0	1
dökmesi	dropping	1.0	1
dökmeye	swift	1.0	1
dökmüştür	exalted	1.0	1
döktü	alabaster	0.6667	2
döktükleri	deserve	1.0	1
döküldüğünde	guarding	1.0	1
dökülecek	glad	1.0	1
dökülen	poured	0.75	3
dökülmeden	shedding	1.0	1
dökülmesini	poured	1.0	1
dökülmüştür	disappoint	1.0	1
dökülünceye	resisted	1.0	1
dökülür	spilled	1.0	2
dökün	pour	1.0	1
döküp	change	0.5	1
dön	allow	0.3333	1
döndü	returned	0.2222	4
döndüklerinde	desert	0.5	1
döndüler	returned	0.65	13
döndüm	arabia	0.5	1
döndünüz	overseer	1.0	1
döndürecek	turn	1.0	1
döndüren	cover	1.0	1
döndürmedi	debater	1.0	1
döndürmek	proselyte	0.3333	1
döndürmeye	elymas	1.0	1
döndürüp	bless	1.0	1
döndürürse	wanders	1.0	1
döndüğümde	golden	0.5	1
döndüğünde	swept	0.2222	2
döndüğünü	conversion	1.0	1
döndüğünüzü	reception	1.0	1
dönebileyim	sooner	1.0	1
dönecek	glorious	1.0	1
dönecektir	lament	0.5	1
döneceğim	ruins	0.5	1
döneklik	variation	1.0	1
dönemde	suffering	1.0	1
dönemi	consenting	1.0	1
döneminde	annas	1.0	1
dönemler	seasons	1.0	1
dönen	foreigner	0.1667	1
döneni	proselyte	1.0	1
dönenlere	trouble	1.0	1
döner	dog	0.6667	2
dönerek	turning	0.75	3
dönerler	callous	1.0	1
dönerlerken	returning	1.0	1
dönerse	turns	1.0	1
dönesiniz	nature	1.0	1
döneyim	dry	0.5	1
dönmek	dismissed	0.3333	1
dönmektense	better	1.0	1
dönmemeleri	dream	1.0	1
dönmenize	deserting	1.0	1
dönmesin	field	0.6667	2
dönmesinler	blinded	0.5	1
dönmeye	plot	1.0	1
dönmeyi	miserable	1.0	1
dönmüştür	profits	1.0	1
dönsün	return	1.0	1
dönün	blotted	1.0	1
dönünce	leaned	0.5	1
dönüp	turned	0.32	8
dönüyorum	leave	1.0	1
dönüyoruz	thrust	1.0	1
dönüş	chariot	0.5	1
dönüşsün	laughter	1.0	1
dönüştü	bowl	0.4	2
dönüştürme	plague	1.0	1
dönüştürmek	foreknew	1.0	1
dönüştürülüyoruz	unveiled	1.0	1
dönüştürür	flame	1.0	1
dörder	squads	1.0	1
dördüncü	fourth	0.875	7
dördüncüsü	sapphire	1.0	1
dört	four	0.7414	43
dörtte	tetrarch	0.6667	2
dövdü	chest	0.5	1
dövdükten	jailer	1.0	1
dövdüler	beat	0.8571	6
dövdüğümü	imprisoned	1.0	1
dövecekler	councils	1.0	1
döveceğim	chastise	1.0	2
döven	muzzle	0.5	2
döverek	chests	1.0	1
dövmeli	plows	1.0	1
dövmeye	begins	0.5	1
dövmeyi	centurions	1.0	1
dövüldüm	rods	1.0	1
dövüldüğünüzde	commendable	1.0	1
dövülmelerini	rods	1.0	1
dövülüyoruz	hunger	1.0	1
dövünmediniz	played	1.0	1
dövüp	collect	0.5	1
dövüşmüyorum	aimlessly	1.0	1
döşek	paralyzed	1.0	2
döşekler	cots	1.0	1
döşekleriyle	mats	1.0	1
döşeme	pavement	1.0	1
döşenmiş	furnished	1.0	2
döşeği	glorifying	1.0	1
döşeğinde	point	1.0	1
döşeğindeydi	dear	1.0	1
döşeğini	cot	0.5	1
dümen	hoisting	1.0	1
dümencinin	guided	1.0	1
dümenle	guided	1.0	1
dün	yesterday	1.0	3
dünya	world	0.76	38
dünyada	world	0.913	21
dünyadadır	antichrist	0.5	1
dünyadaki	undergoing	1.0	1
dünyadan	world	0.8421	16
dünyadandır	hears	0.5	1
dünyadansınız	beneath	1.0	1
dünyadaydı	recognize	1.0	1
dünyadayken	joy	1.0	1
