surface	lemma	pos	features	source
karakternya	karakter	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
karam	karam	Verb		base
karang	mengarang	Verb	Mood=Imperative	wiktionary
karangan	karang	Noun	Number=Singular;Gender=Neuter	unimorph
karat	karat	Verb		base
karena	karena	Subordinating connective		base
karenanya	karena	Subordinating connective		clitic
karung	karung	Verb		base
karunia	karunia	Noun		base
karunianya	karunia	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
karya	karya	Noun		base
kasar	kasar	Adjective		base
kasih	kasih	Noun		base
kasihan	kasih	Noun		clitic
kasihanlah	kasihan	Noun		clitic
kasihi	kasih	Noun		clitic
kasihmu	kasih	Noun	Number=Singular;Gender=Neuter	unimorph
kasim	kasim	Noun		base
kasur	kasur	Noun		base
kasus	kasus	Noun		base
kasusnya	kasus	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kata	kata	Verb		base
katak	katak	Noun		base
katakan	kata	Verb		unimorph
katakanlah	katakan	Verb		clitic
katamu	kata	Verb	Number=Singular;Gender=Neuter	unimorph
katanya	kata	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
katapun	kata	Verb		clitic
kau	kau	Pronoun		base
kaum	kaum	Noun		base
kawan	kawan	Noun		base
kawanan	kawan	Noun	Number=Singular;Gender=Neuter	unimorph
kawanku	kawan	Noun	Number=Singular;Gender=Neuter	unimorph
kawin	kawin	Verb		base
kaya	kaya	Adjective		base
kayafas	kayafas	Proper noun		alignment
kayu	kayu	Noun		base
ke	ke	Adposition		base
keabadian	abadi	Adjective	Number=Singular;Gender=Neuter	unimorph
keadaan	ada	Verb	Number=Singular;Gender=Neuter	unimorph
keadaanmu	keadaan	Noun		clitic
keadaannya	ada	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
keadilan	adil	Adjective	Number=Singular;Gender=Neuter	unimorph
keagamaan	agama	Noun	Number=Singular;Gender=Neuter	unimorph
keagungan	agung	Proper noun	Number=Singular;Gender=Neuter	unimorph
keajaiban	ajaib	Adjective	Number=Singular;Gender=Neuter	unimorph
keamanan	aman	Adjective	Number=Singular;Gender=Neuter	unimorph
kebahagiaan	bahagia	Adjective	Number=Singular;Gender=Neuter	unimorph
kebaikan	baik	Adjective	Number=Singular;Gender=Neuter	unimorph
kebaikannya	baik	Adjective	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kebaktian	bakti	Proper noun	Number=Singular;Gender=Neuter	unimorph
kebanggaan	bangga	Verb	Number=Singular;Gender=Neuter	unimorph
kebangkitan	bangkit	Verb	Number=Singular;Gender=Neuter	unimorph
kebanyakan	banyak	Adverb	Number=Singular;Gender=Neuter	unimorph
kebaskanlah	kebaskan	Verb		clitic
kebebasan	bebas	Adjective	Number=Singular;Gender=Neuter	unimorph
kebenaran	benar	Adjective	Number=Singular;Gender=Neuter	unimorph
kebenarannya	benar	Adjective	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kebencian	benci	Adjective	Number=Singular;Gender=Neuter	unimorph
keberadaan	keberadaan	Noun		base
keberadaanmu	keberadaan	Noun		clitic
keberanian	berani	Adjective	Number=Singular;Gender=Neuter	unimorph
keberatan	berat	Adjective	Number=Singular;Gender=Neuter	unimorph
keberhasilan	berhasil	Verb	Number=Singular;Gender=Neuter	unimorph
kebersamaan	bersamaan	Verb		clitic
kebesaran	besar	Adjective	Number=Singular;Gender=Neuter	unimorph
kebetulan	betul	Adjective	Number=Singular;Gender=Neuter	unimorph
kebiasaan	biasa	Adjective	Number=Singular;Gender=Neuter	unimorph
kebijakan	bijak	Adjective	Number=Singular;Gender=Neuter	unimorph
kebijaksanaan	bijaksana	Adjective	Number=Singular;Gender=Neuter	unimorph
kebijaksanaannya	bijaksana	Adjective	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kebinasaan	binasa	Verb	Number=Singular;Gender=Neuter	unimorph
kebingungan	bingung	Adjective	Number=Singular;Gender=Neuter	unimorph
kebobolan	bobol	Verb	Number=Singular;Gender=Neuter	unimorph
kebodohan	bodoh	Adjective	Number=Singular;Gender=Neuter	unimorph
kebohongan	bohong	Verb	Number=Singular;Gender=Neuter	unimorph
kebun	bun	Proper noun		clitic
kebunnya	kebun	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kebutuhan	butuh	Verb	Number=Singular;Gender=Neuter	unimorph
kebutuhannya	butuh	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kecanduan	candu	Noun	Number=Singular;Gender=Neuter	unimorph
kecantikan	cantik	Adjective	Number=Singular;Gender=Neuter	unimorph
kecapi	kecap	Verb		unimorph
kecelakaan	celaka	Adjective	Number=Singular;Gender=Neuter	unimorph
kecemburuan	cemburu	Adjective	Number=Singular;Gender=Neuter	unimorph
kecemerlangan	cemerlang	Adjective	Number=Singular;Gender=Neuter	unimorph
kecewa	kecewa	Noun		base
kecil	kecil	Adjective		base
kecuali	kecuali	Adposition		base
kecubung	kecubung	Noun		base
kedalam	dalam	Adposition		clitic
kedalaman	dalam	Adposition	Number=Singular;Gender=Neuter	unimorph
kedalamannya	dalam	Adposition	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kedamaian	damai	Adjective	Number=Singular;Gender=Neuter	unimorph
kedatangan	datang	Verb	Number=Singular;Gender=Neuter	unimorph
kedatanganku	kedatangan	Noun		clitic
kedatanganmu	kedatangan	Noun		clitic
kedatangannya	datang	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kedelapan	delapan	Numeral		clitic
kediaman	diam	Verb	Number=Singular;Gender=Neuter	unimorph
kedinginan	dingin	Adjective	Number=Singular;Gender=Neuter	unimorph
kedisiplinan	disiplin	Noun	Number=Singular;Gender=Neuter	unimorph
kedua	dua	Numeral		clitic
keduanya	kedua	Adjective		clitic
kedudukan	duduk	Verb	Number=Singular;Gender=Neuter	unimorph
kedudukannya	duduk	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
keempat	empat	Numeral		clitic
keenam	enam	Numeral		clitic
keesokan	esok	Noun	Number=Singular;Gender=Neuter	unimorph
kefas	fas	Noun		clitic
kefasihan	fasih	Noun	Number=Singular;Gender=Neuter	unimorph
kegagalan	gagal	Verb	Number=Singular;Gender=Neuter	unimorph
kegelapan	gelap	Adjective	Number=Singular;Gender=Neuter	unimorph
kegembiraan	gembira	Adjective	Number=Singular;Gender=Neuter	unimorph
kegemparan	gempar	Noun	Number=Singular;Gender=Neuter	unimorph
kegerakan	gerak	Noun	Number=Singular;Gender=Neuter	unimorph
kegiatan	giat	Verb	Number=Singular;Gender=Neuter	unimorph
kegirangan	girang	Noun	Number=Singular;Gender=Neuter	unimorph
kehabisan	habis	Verb	Number=Singular;Gender=Neuter	unimorph
kehamilan	hamil	Adjective	Number=Singular;Gender=Neuter	unimorph
kehancuran	hancur	Verb	Number=Singular;Gender=Neuter	unimorph
kehendak	hendak	Adverb		clitic
kehendaki	kehendak	Verb		clitic
kehendaknya	kehendak	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kehidupan	hidup	Verb	Number=Singular;Gender=Neuter	unimorph
kehilangan	hilang	Verb	Number=Singular;Gender=Neuter	unimorph
kehilangannya	hilang	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kehinaan	hina	Verb	Number=Singular;Gender=Neuter	unimorph
kehormatan	hormat	Adjective	Number=Singular;Gender=Neuter	unimorph
keimaman	imam	Noun	Number=Singular;Gender=Neuter	unimorph
keindahan	indah	Adjective	Number=Singular;Gender=Neuter	unimorph
keinginan	ingin	Verb	Number=Singular;Gender=Neuter	unimorph
keinginanku	ingin	Verb	Number=Singular;Gender=Neuter;Person=First	unimorph
keinginanmu	ingin	Verb	Number=Singular;Gender=Neuter;Person=Second	unimorph
keinginannya	ingin	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
keistimewaan	istimewa	Adjective	Number=Singular;Gender=Neuter	unimorph
kejadian	jadi	Verb	Number=Singular;Gender=Neuter	unimorph
kejahatan	jahat	Adjective	Number=Singular;Gender=Neuter	unimorph
kejahatannya	jahat	Adjective	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kejam	jam	Noun		clitic
kejang	jang	Proper noun		clitic
kejar	kejar	Verb		base
kejarlah	kejar	Verb		unimorph
kejauhan	jauh	Adjective	Number=Singular;Gender=Neuter	unimorph
kejengkelan	jengkel	Adjective	Number=Singular;Gender=Neuter	unimorph
kekacauan	kacau	Adjective	Number=Singular;Gender=Neuter	unimorph
kekaguman	kagum	Adjective	Number=Singular;Gender=Neuter	unimorph
kekal	kekal	Verb		base
kekang	kang	Proper noun		clitic
kekayaan	kaya	Adjective	Number=Singular;Gender=Neuter	unimorph
kekayaanmu	kekayaan	Noun		clitic
kekayaannya	kaya	Adjective	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kekecewaan	kecewa	Noun	Number=Singular;Gender=Neuter	unimorph
kekejaman	kejam	Adjective	Number=Singular;Gender=Neuter	unimorph
kekekalan	kekal	Verb	Number=Singular;Gender=Neuter	unimorph
kekerasan	keras	Adjective	Number=Singular;Gender=Neuter	unimorph
kekhawatiran	khawatir	Adjective	Number=Singular;Gender=Neuter	unimorph
kekhawatiranmu	kekhawatiran	Noun		clitic
kekuasaan	kuasa	Noun	Number=Singular;Gender=Neuter	unimorph
kekuatan	kuat	Adjective	Number=Singular;Gender=Neuter	unimorph
kekuatanku	kuat	Adjective	Number=Singular;Gender=Neuter	unimorph
kekuatanmu	kuat	Adjective	Number=Singular;Gender=Neuter	unimorph
kekuatannya	kuat	Adjective	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kekuatiran	kuatir	Noun	Number=Singular;Gender=Neuter	unimorph
kekudusan	kudus	Adjective	Number=Singular;Gender=Neuter	unimorph
kekurangan	kurang	Adverb	Number=Singular;Gender=Neuter	unimorph
kelahiran	lahir	Verb	Number=Singular;Gender=Neuter	unimorph
kelahirannya	lahir	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kelak	lak	Noun		clitic
kelaparan	lapar	Adjective	Number=Singular;Gender=Neuter	unimorph
kelebihan	lebih	Adverb	Number=Singular;Gender=Neuter	unimorph
keledai	keledai	Noun		base
keledainya	keledai	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kelemahan	lemah	Adjective	Number=Singular;Gender=Neuter	unimorph
kelembaban	lembab	Noun	Number=Singular;Gender=Neuter	unimorph
kelembutan	lembut	Noun	Number=Singular;Gender=Neuter	unimorph
kelengkapan	lengkap	Adjective	Number=Singular;Gender=Neuter	unimorph
kelicikannya	licik	Adjective	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kelihatan	lihat	Verb		unimorph
keliling	keliling	Noun		base
kelilingi	keliling	Noun		clitic
kelima	lima	Numeral		clitic
kelimpahan	limpah	Verb	Number=Singular;Gender=Neuter	unimorph
keliru	keliru	Adjective		base
kelompok	kelompok	Noun		base
kelonggaran	longgar	Adjective	Number=Singular;Gender=Neuter	unimorph
kelopak	kelopak	Noun		base
keluar	luar	Noun		clitic
keluarga	keluarga	Noun		base
keluargamu	keluarga	Noun	Number=Singular;Gender=Neuter	unimorph
keluarganya	keluarga	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
keluarkan	keluar	Verb		unimorph
keluarkanlah	keluar	Verb		unimorph
keluarlah	keluar	Verb		unimorph
keluhan	keluh	Verb	Number=Singular;Gender=Neuter	unimorph
kemah	mah	Noun		clitic
kemajuan	maju	Verb	Number=Singular;Gender=Neuter	unimorph
kemakmuran	makmur	Proper noun	Number=Singular;Gender=Neuter	unimorph
kemampuan	mampu	Auxiliary verb	Number=Singular;Gender=Neuter	unimorph
kemana	mana	Pronoun		clitic
kemanakah	kemana	Adverb		clitic
kemanapun	kemana	Adverb		clitic
kemarahan	marah	Verb	Number=Singular;Gender=Neuter	unimorph
kemarahannya	marah	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kemari	mari	Proper noun		clitic
kemarin	kemarin	Noun		base
kemasukan	masuk	Verb	Number=Singular;Gender=Neuter	unimorph
kematian	mati	Verb	Number=Singular;Gender=Neuter	unimorph
kematianku	kematian	Noun		clitic
kematianlah	kematian	Noun		clitic
kematiannya	mati	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kemauan	kemauan	Noun		base
kembali	kembali	Verb		base
kembalikan	kembali	Verb		unimorph
kembalilah	kembali	Verb		unimorph
kembar	kembar	Noun		base
kemegahan	megah	Verb	Number=Singular;Gender=Neuter	unimorph
kemegahannya	megah	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kemenangan	menang	Verb	Number=Singular;Gender=Neuter	unimorph
kemenanganku	kemenangan	Noun		clitic
kemenanganmu	kemenangan	Noun		clitic
kemenyan	kemenyan	Noun		base
kemiskinan	miskin	Adjective	Number=Singular;Gender=Neuter	unimorph
kemiskinannya	miskin	Adjective	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kemudi	kemudi	Verb		base
kemudian	kemudi	Verb		clitic
kemuliaan	mulia	Adjective	Number=Singular;Gender=Neuter	unimorph
kemuliaannya	mulia	Adjective	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kemunafikan	munafik	Noun	Number=Singular;Gender=Neuter	unimorph
kemunculan	muncul	Verb	Number=Singular;Gender=Neuter	unimorph
kemungkinan	kemungkinan	Noun		base
kemurahan	murah	Adjective	Number=Singular;Gender=Neuter	unimorph
kemurkaan	murka	Verb	Number=Singular;Gender=Neuter	unimorph
kemurnian	murni	Proper noun	Number=Singular;Gender=Neuter	unimorph
kenabian	nabi	Noun	Number=Singular;Gender=Neuter	unimorph
kenakan	kena	Verb		unimorph
kenal	kenal	Verb		base
kenan	ken	Proper noun		clitic
kenangan	kenang	Verb	Number=Singular;Gender=Neuter	unimorph
kenapa	napa	Adverb		clitic
kencang	kencang	Noun		base
kendali	kendal	Proper noun		clitic
kendi	ndi	Noun		clitic
kengkrea	kengkrea	Proper noun		alignment
kenikmatan	nikmat	Adjective	Number=Singular;Gender=Neuter	unimorph
kenyang	kenyang	Adjective		base
kenyataan	nyata	Adjective	Number=Singular;Gender=Neuter	unimorph
kenyataannya	nyata	Adjective	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kepada	pada	Adposition		clitic
kepadaku	kepada	Adposition		clitic
kepadamu	kepada	Adposition		clitic
kepadanya	kepada	Adposition		clitic
kepahitan	pahit	Noun	Number=Singular;Gender=Neuter	unimorph
kepaksaan	paksaan	Noun		clitic
kepala	pala	Noun		clitic
kepalamu	kepala	Noun	Number=Singular;Gender=Neuter	unimorph
kepalanya	kepala	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kepandaian	pandai	Adjective	Number=Singular;Gender=Neuter	unimorph
kepastian	pasti	Adjective	Number=Singular;Gender=Neuter	unimorph
kepemilikan	pemilikan	Noun		clitic
kepemimpinan	kepemimpinan	Noun		base
kepentingan	penting	Adjective	Number=Singular;Gender=Neuter	unimorph
kepentinganku	kepentingan	Noun		clitic
kepenuhan	penuh	Adjective	Number=Singular;Gender=Neuter	unimorph
kepercayaan	percaya	Verb	Number=Singular;Gender=Neuter	unimorph
kepercayaanmu	kepercayaan	Noun		clitic
kepercayaannya	percaya	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
keperluan	perlu	Adverb	Number=Singular;Gender=Neuter	unimorph
keping	ping	Proper noun		clitic
keponakan	ponakan	Noun		clitic
kepuasan	puas	Adjective	Number=Singular;Gender=Neuter	unimorph
kepulangan	pulang	Verb	Number=Singular;Gender=Neuter	unimorph
kepunyaan	punya	Verb	Number=Singular;Gender=Neuter	unimorph
kepunyaanku	kepunyaan	Noun		clitic
kepunyaanmu	kepunyaan	Noun		clitic
kepunyaannya	punya	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
keputusan	putus	Verb	Number=Singular;Gender=Neuter	unimorph
keputusanku	keputusan	Noun		clitic
kerabat	rabat	Noun		clitic
kerajaan	raja	Proper noun	Number=Singular;Gender=Neuter	unimorph
kerajaanku	raja	Proper noun	Number=Singular;Gender=Neuter	unimorph
kerajaanmu	kerajaan	Noun		clitic
kerajaannya	raja	Proper noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
keramaian	ramai	Noun	Number=Singular;Gender=Neuter	unimorph
keramik	keramik	Noun		base
keranjang	ranjang	Noun		clitic
keras	ras	Noun		clitic
kerasukan	rasuk	Verb	Number=Singular;Gender=Neuter	unimorph
kerasulan	rasul	Noun	Number=Singular;Gender=Neuter	unimorph
kerbau	kerbau	Noun		base
kerendahan	rendah	Adjective	Number=Singular;Gender=Neuter	unimorph
kereta	kereta	Noun		base
keributan	ribut	Noun	Number=Singular;Gender=Neuter	unimorph
kerinduan	rindu	Verb	Number=Singular;Gender=Neuter	unimorph
kering	ring	Proper noun		clitic
keringatnya	keringat	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kerja	kerja	Verb		base
kerjaan	kerja	Verb	Number=Singular;Gender=Neuter	unimorph
kerjakan	kerja	Verb		unimorph
kerjamu	kerja	Verb		clitic
kerjanya	kerja	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kerohanian	rohani	Noun	Number=Singular;Gender=Neuter	unimorph
kerongkongan	kerongkongan	Noun		base
kertakan	kertak	Proper noun		clitic
kertas	kertas	Noun		base
kerugian	rugi	Adjective	Number=Singular;Gender=Neuter	unimorph
kerumunan	kerumun	Verb	Number=Singular;Gender=Neuter	unimorph
kerusakan	rusak	Adjective	Number=Singular;Gender=Neuter	unimorph
kerusuhan	rusuh	Noun	Number=Singular;Gender=Neuter	unimorph
kesabaran	sabar	Adjective	Number=Singular;Gender=Neuter	unimorph
kesabaranku	kesabaran	Noun		clitic
kesabarannya	sabar	Adjective	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kesah	sah	Adjective		clitic
kesakitan	sakit	Adjective	Number=Singular;Gender=Neuter	unimorph
kesaksian	saksi	Noun	Number=Singular;Gender=Neuter	unimorph
kesaksiannya	saksi	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kesal	sal	Proper noun		clitic
kesalah	salah	Adjective		clitic
kesalahan	salah	Adjective	Number=Singular;Gender=Neuter	unimorph
kesalahanmu	salah	Adjective	Number=Singular;Gender=Neuter	unimorph
kesalahannya	salah	Adjective	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kesalahanpun	kesalahan	Noun		clitic
kesalehan	saleh	Proper noun	Number=Singular;Gender=Neuter	unimorph
kesan	kes	Adjective		clitic
kesatuan	kesatu	Numeral		clitic
kesayangan	sayang	Noun	Number=Singular;Gender=Neuter	unimorph
kesebelas	sebelas	Numeral		clitic
kesediaan	sedia	Verb	Number=Singular;Gender=Neuter	unimorph
kesedihan	sedih	Adjective	Number=Singular;Gender=Neuter	unimorph
kesehatan	sehat	Adjective	Number=Singular;Gender=Neuter	unimorph
keselamatan	selamat	Adjective	Number=Singular;Gender=Neuter	unimorph
kesembilan	sembilan	Numeral		clitic
kesembuhan	sembuh	Verb	Number=Singular;Gender=Neuter	unimorph
kesempatan	kesempatan	Noun		base
kesempurnaan	sempurna	Noun	Number=Singular;Gender=Neuter	unimorph
kesenangan	senang	Adjective	Number=Singular;Gender=Neuter	unimorph
kesenangannya	senang	Adjective	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kesengsaraan	sengsara	Noun	Number=Singular;Gender=Neuter	unimorph
kesepakatan	sepakat	Verb	Number=Singular;Gender=Neuter	unimorph
kesepuluh	sepuluh	Numeral		clitic
keserakahan	serakah	Noun	Number=Singular;Gender=Neuter	unimorph
keseriusan	serius	Adjective	Number=Singular;Gender=Neuter	unimorph
kesetaraannya	setara	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kesetiaan	setia	Adjective	Number=Singular;Gender=Neuter	unimorph
kesetiaannya	setia	Adjective	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
kesiapan	siap	Verb	Number=Singular;Gender=Neuter	unimorph
kesimpulan	simpul	Noun	Number=Singular;Gender=Neuter	unimorph
kesombongan	sombong	Noun	Number=Singular;Gender=Neuter	unimorph
kesopanan	sopan	Adjective	Number=Singular;Gender=Neuter	unimorph
kesucian	suci	Adjective	Number=Singular;Gender=Neuter	unimorph
kesukaran	sukar	Noun	Number=Singular;Gender=Neuter	unimorph
kesulitan	sulit	Adjective	Number=Singular;Gender=Neuter	unimorph
kesusahan	susah	Adjective	Number=Singular;Gender=Neuter	unimorph
ketaatan	taat	Adjective	Number=Singular;Gender=Neuter	unimorph
ketabahan	tabah	Noun	Number=Singular;Gender=Neuter	unimorph
ketahuan	tahu	Verb	Number=Singular;Gender=Neuter	unimorph
ketahui	ketahu	Verb		clitic
ketahuilah	ketahui	Verb		clitic
ketakutan	takut	Verb	Number=Singular;Gender=Neuter	unimorph
ketamakan	tamak	Noun	Number=Singular;Gender=Neuter	unimorph
ketat	ketat	Adjective		base
keteguhan	teguh	Adjective	Number=Singular;Gender=Neuter	unimorph
ketekunan	tekun	Verb	Number=Singular;Gender=Neuter	unimorph
ketelanjangan	telanjang	Verb	Number=Singular;Gender=Neuter	unimorph
ketemu	temu	Verb		clitic
ketemulah	ketemu	Verb		clitic
ketenangan	tenang	Adjective	Number=Singular;Gender=Neuter	unimorph
ketentuan	tentu	Adverb	Number=Singular;Gender=Neuter	unimorph
keterangan	terang	Verb	Number=Singular;Gender=Neuter	unimorph
keterlaluan	keterlaluan	Adjective		base
ketiadaan	tiada	Particle	Number=Singular;Gender=Neuter	unimorph
ketidak	tidak	Particle		clitic
ketidakadilan	adil	Adjective	Number=Singular;Gender=Neuter	unimorph
ketidakjujuran	jujur	Adjective	Number=Singular;Gender=Neuter	unimorph
ketidakpercayaan	percaya	Verb	Number=Singular;Gender=Neuter	unimorph
ketidaksetujuan	setuju	Verb	Number=Singular;Gender=Neuter	unimorph
ketidaktaatan	taat	Adjective	Number=Singular;Gender=Neuter	unimorph
ketidaktahuan	tahu	Verb	Number=Singular;Gender=Neuter	unimorph
ketiga	tiga	Numeral		clitic
ketiganya	ketiga	Adjective		clitic
ketika	tika	Noun		clitic
ketinggian	tinggi	Adjective	Number=Singular;Gender=Neuter	unimorph
