target	source	prob	count
haszontalanok	unprofitable	1.0	1
haszontalanokká	become	1.0	1
haszontalanul	subverting	1.0	1
hasítsuk	tear	1.0	1
hat	six	0.6	9
hatalma	power	0.4815	13
hatalmad	over	0.5	2
hatalmadat	taken	1.0	1
hatalmaknak	authorities	1.0	1
hatalmam	power	1.0	4
hatalmamat	power	1.0	1
hatalmas	mighty	0.3889	7
hatalmasak	mighty	1.0	1
hatalmasan	mightily	0.3333	1
hatalmaskodnak	authority	0.3333	2
hatalmasnak	strong	1.0	1
hatalmasok	horses	0.5	1
hatalmasokat	put	1.0	1
hatalmasság	power	1.0	1
hatalmasságnak	power	1.0	1
hatalmasságok	powers	0.75	6
hatalmasságokat	beings	0.5	1
hatalmast	bind	0.5	1
hatalmat	authority	0.8333	15
hatalmuk	power	0.7143	5
hatalmukat	authority	1.0	1
hatalmunkba	difficulty	1.0	1
hatalmunkkal	abundantly	0.5	1
hatalmába	had	0.5	1
hatalmában	often	1.0	1
hatalmából	power	1.0	3
hatalmának	power	0.8	4
hatalmát	power	0.7143	5
hatalmával	power	0.75	3
hatalom	authority	0.35	7
hatalommal	authority	0.6	9
hatalomnak	ordinance	0.5	1
hatalomnál	authority	0.6667	2
hatalomra	power	1.0	1
hatalomtól	authority	1.0	1
hatodik	sixth	1.0	7
hatol	climbs	1.0	1
hatolt	laid	1.0	1
hatoltak	sky	1.0	1
hatszázhatvanhat	hundred	0.5	1
hatvan	sixty	1.0	2
hatvanannyit	sixty	0.6667	4
határaiba	borders	1.0	3
határain	galilee	1.0	1
határait	dwellings	1.0	1
határaitokon	so	1.0	1
határozottan	confidently	1.0	1
határozottsággal	authority	1.0	1
határozta	going	1.0	1
határoztam	determined	1.0	1
határozták	appointed	1.0	1
határozva	decision	1.0	1
határozzanak	matter	1.0	1
határozzátok	settle	1.0	1
határukból	borders	0.6667	2
határáig	sky	1.0	1
határán	naphtali	1.0	1
határától	ends	1.0	1
hatására	men	1.0	1
hatékony	effective	1.0	1
ható	active	1.0	1
hatóság	adversary	1.0	1
hatóságnak	authority	1.0	1
hatóságok	marketplace	0.5	1
hatóságoknak	rulers	1.0	1
haza	house	0.6364	7
hazaindultak	returning	1.0	1
hazajött	came	1.0	1
hazajöttek	came	1.0	1
hazajövetelt	coming	0.5	2
hazajőve	finds	1.0	1
hazaküldjem	need	1.0	1
hazaküldte	sent	1.0	1
hazamegy	find	1.0	1
hazament	house	0.4	2
hazamentek	house	1.0	1
hazamenve	comes	0.25	1
hazatértek	came	1.0	1
hazudjatok	lie	1.0	1
hazudjon	lie	1.0	1
hazudnak	liars	0.5	1
hazudok	lying	0.6667	2
hazudom	lying	1.0	1
hazudtoljátok	lie	1.0	1
hazudtál	lied	1.0	1
hazudunk	lie	1.0	1
hazug	liar	1.0	5
hazuggá	liar	1.0	3
hazugnak	false	1.0	1
hazugok	through	1.0	1
hazugoknak	liars	1.0	1
hazugság	lie	0.6	3
hazugsággá	lie	1.0	1
hazugságnak	lie	1.0	1
hazugságokat	against	1.0	1
hazugságom	lie	1.0	1
hazugságot	falsehood	0.5	2
hazájukba	own	1.0	1
hazájába	country	1.0	2
hazájában	country	0.75	3
hazára	thinking	1.0	1
hazát	seeking	1.0	1
hegy	mountain	0.5	2
hegyek	mountains	1.0	2
hegyekbe	mountains	1.0	1
hegyeken	mountains	1.0	2
hegyeket	remove	1.0	1
hegyeknek	mountains	1.0	2
hegyekre	mountains	1.0	3
hegyen	mountain	0.7143	5
hegyet	mountain	1.0	1
hegyhez	mountain	1.0	2
hegynek	mountain	0.75	3
hegynél	mountain	0.5	1
hegyre	mountain	0.8824	15
hegyről	mountain	1.0	5
hegyvidékre	country	0.5	1
hegyvidékén	hill	1.0	1
hegyéhez	mount	1.0	2
hegyén	olives	0.6667	2
hegyének	olivet	0.6667	2
hegyénél	olives	1.0	1
hegyére	olives	0.8	4
hegyét	finger	1.0	1
hely	place	0.9	9
helybenhagyták	joined	1.0	1
helyből	temple	1.0	1
helye	any	0.4444	4
helyeit	finger	1.0	1
helyeken	places	0.75	3
helyeket	seats	1.0	2
helyekre	rocky	1.0	1
helyen	place	0.8235	14
helyes	according	0.3333	1
helyesel	approves	1.0	1
helyeseltem	consenting	1.0	1
helyesen	you	0.5	3
helyet	place	0.6923	9
helyett	creator	0.3333	1
helyetted	behalf	0.5	1
helyezett	authority	1.0	1
helyezned	deposited	1.0	1
helyezte	set	0.5	1
helyeztek	laid	1.0	1
helyezték	laid	0.875	7
helyeztétek	laid	1.0	1
helyezze	sit	1.0	1
helyhez	place	1.0	1
helynek	place	0.5	2
helyre	place	0.6897	20
helyreállít	restore	0.5	1
helyreállítom	will	1.0	1
helységbe	place	1.0	1
helyt	place	1.0	1
helytartó	governor	0.8	8
helytartója	aretas	1.0	1
helytartók	governors	0.4	2
helytartóknak	governors	1.0	1
helytartónak	governor	1.0	1
helyzet	that	1.0	1
helyébe	nails	1.0	1
helyéből	place	1.0	1
helyén	afraid	1.0	1
helyére	place	0.6667	4
helyéről	place	1.0	1
helyét	seat	1.0	1
helyük	found	0.5	2
helyükről	mountains	1.0	1
hengerített	against	0.6667	2
hengeríti	roll	1.0	1
hengerítve	rolled	1.0	1
hermogenész	hermogenes	1.0	1
hermászt	hermas	1.0	1
hermészt	hermes	1.0	1
hervadhatatlan	fade	1.0	2
hervadhatatlant	incorruptible	1.0	1
hervadó	receive	1.0	1
heródes	herod	0.9412	32
heródeshez	herod	1.0	1
heródesnek	herod	1.0	5
heródessel	brother	0.5	1
heródest	herod	1.0	1
heródiont	herodion	1.0	1
heródiás	herodias	0.5	2
heródiásnak	herodias	1.0	1
heródiásért	tetrarch	1.0	1
heszlié	esli	1.0	1
heszrón	hezron	1.0	1
heszrónt	hezron	1.0	1
heszróné	hezron	1.0	1
hetedik	seventh	1.0	8
hetedikig	seventh	1.0	1
heten	chief	1.0	1
hetet	seven	1.0	2
hetven	seventy	1.0	1
hetvenhétszer	seventy	1.0	1
hetvenkét	seventy	1.0	2
hetvenöt	his	0.5	1
hevesen	terribly	0.5	1
hevével	scorching	0.5	1
hiacint	jacinth	1.0	1
hiba	blameless	1.0	1
hibátlan	lamb	1.0	1
hidd	believe	1.0	1
hideg	cold	1.0	4
hidegben	cold	1.0	1
hierápoliszban	hierapolis	1.0	1
higgy	believe	1.0	3
higgyek	believe	1.0	1
higgyen	believe	1.0	1
higgyenek	believe	1.0	4
higgyetek	believe	0.9333	14
higgyétek	believe	1.0	6
higgyünk	believe	1.0	3
hiheted	believe	1.0	1
hihetetlen	incredible	0.5	1
hihettek	believe	1.0	2
hinni	believe	1.0	1
hinnie	believe	1.0	1
hinnétek	believe	0.6667	2
hintettek	cast	0.5	1
hinti	sows	1.0	1
hintik	where	1.0	1
hintve	those	1.0	1
hirdesd	command	0.2857	2
hirdesse	proclaim	1.0	1
hirdessek	sight	1.0	1
hirdessem	preach	0.5556	5
hirdessék	forbidden	1.0	1
hirdessétek	proclaim	0.6	3
hirdessük	good	0.5	1
hirdet	any	0.3333	1
hirdeted	preach	1.0	1
hirdetek	bring	0.3333	1
hirdetem	preach	0.4286	3
hirdetett	spoken	0.6667	2
hirdeti	cries	0.3333	1
hirdetik	good	0.1667	1
hirdetjük	bring	0.25	2
hirdetne	preach	1.0	1
hirdetnek	advocate	0.3333	1
hirdetnem	i	0.5	1
hirdetni	be	0.4545	5
hirdetnünk	that	1.0	1
hirdetsz	speaking	1.0	1
hirdette	preaching	0.3333	6
hirdettek	news	0.5	1
hirdettem	preached	1.0	5
hirdettetett	news	0.6	3
hirdettetik	preached	1.0	3
hirdették	preached	0.3333	4
hirdettük	night	0.5	1
hirdettünk	preached	1.0	2
hirdetve	preaching	1.0	2
hirdetésében	news	1.0	1
hirdetésének	beginning	1.0	1
hirdetésére	news	1.0	1
hirdetésével	my	1.0	1
hirdetéséért	assemblies	1.0	1
hirdetünk	announce	0.3333	1
hirdetői	preach	1.0	1
hirdetőjének	foreign	1.0	1
hirdetőjét	others	1.0	1
hirtelen	suddenly	0.5	5
hirtelenséggel	suddenly	1.0	4
hispániába	spain	1.0	2
hisszük	believe	0.5	4
hisz	believes	0.8276	24
hiszed	believe	1.0	2
hiszek	believe	0.75	3
hiszel	you	0.5714	4
hiszem	believe	1.0	3
hiszen	for	0.5263	30
hiszi	believes	0.375	3
hiszik	believe	0.5	1
hiszitek	believe	0.6667	4
hisznek	believe	0.5909	13
hisztek	believe	0.8333	15
hiszünk	believe	0.8	4
hit	faith	0.9583	69
hitbe	faith	1.0	1
hitben	faith	0.931	27
hitből	faith	1.0	23
hite	faith	0.8889	8
hited	faith	0.9167	11
hitedet	faith	1.0	2
hitedről	faith	1.0	1
hitegető	persuasiveness	1.0	1
hitelezőnek	lender	1.0	1
hitelre	be	0.5	1
hitem	faith	1.0	1
hitemet	faith	0.75	3
hitesse	deceive	1.0	1
hitet	faith	1.0	12
hitetek	faith	1.0	21
hitetekben	faith	1.0	4
hiteteken	faith	1.0	1
hiteteket	faith	0.75	3
hitetekkel	faith	1.0	1
hiteteknek	faith	0.75	3
hitetlen	unbelieving	0.6364	7
hitetlenek	law	0.3333	2
hitetlenekkel	unbelievers	1.0	1
hitetleneknek	unbelieving	0.8333	5
hitetlenhez	unbeliever	1.0	1
hitetlennél	unbeliever	1.0	1
hitetlenség	children	0.5	1
hitetlensége	lack	0.5	1
hitetlenségemben	ignorantly	1.0	1
hitetlenségemnek	unbelief	1.0	1
hitetlenséget	ungodliness	1.0	1
hitetlenségetek	unbelief	1.0	1
hitetlenséggel	unbelief	1.0	1
hitetlenségén	unbelief	1.0	1
hitetlenségük	unbelief	1.0	3
hitetlenségükben	unbelief	1.0	1
hitetlenségüket	hardness	0.5	1
hitetés	deception	0.5	1
hitetője	astray	1.0	1
hitnek	faith	1.0	10
hitre	nations	0.5	2
hitt	believed	0.9375	15
hitte	end	0.5	1
hittek	believed	0.641	25
hittel	faith	1.0	7
hittem	believed	1.0	2
hittetek	believe	0.7143	5
hitték	believe	0.2	1
hittél	believe	0.5	1
hittünk	believed	1.0	2
hittől	faith	0.6667	4
hitvallással	confession	1.0	2
hitvallásunk	apostle	1.0	1
hitvallásunkhoz	confession	1.0	1
hitvallását	without	1.0	1
hitványakat	bad	1.0	1
hitében	without	1.0	1
hitéből	faith	1.0	1
hitéi	faith	1.0	1
hitének	faith	1.0	2
hitért	faith	1.0	1
hitét	faith	1.0	4
hitéért	news	1.0	1
hitüket	faith	0.6667	2
hitünk	faith	1.0	1
hitünket	faith	1.0	1
hitünknek	household	1.0	1
hivalkodó	idle	1.0	1
hivalkodók	idle	1.0	1
hivasd	get	1.0	1
hivassátok	to	1.0	1
hivatalosak	called	0.5	2
hivatalosoknak	invited	1.0	1
hivatott	me	1.0	1
hivattatok	send	1.0	1
hivattattál	bother	1.0	1
hivatásban	calling	1.0	1
hivő	sect	1.0	1
hivők	were	1.0	1
hivőket	believe	1.0	1
hivőkké	believed	0.5	1
hizlalják	clouds	1.0	1
hizlalt	fattened	0.5	1
hizlaltátok	as	0.5	1
hiába	vain	0.7143	10
hiábavaló	vain	0.4615	6
hiábavalók	vain	0.5	1
hiábavalóság	uttering	0.5	1
hiábavalóságokra	vain	1.0	1
hiábavalóságot	vain	1.0	1
hiábavalóságában	mind	1.0	1
hiábavalóvá	nullify	0.3333	2
hiányait	lacking	1.0	1
hiányomat	need	1.0	1
hiányotok	anything	0.5	1
hiányotokat	lack	1.0	1
hiányuk	lacking	1.0	1
hiányukat	distressed	1.0	1
hiú	conceited	1.0	1
hiúsuljanak	hindered	1.0	1
hogy	that	0.5726	1428
hogyan	how	0.8111	73
hogyha	if	0.8	8
hogyne	freely	0.5	1
hogynem	we	1.0	1
hol	where	0.963	26
hold	moon	1.0	5
holdban	moon	1.0	1
holdkóros	epileptic	1.0	1
holdkórosokat	epileptics	1.0	1
holdnak	moon	1.0	1
holdra	moon	1.0	1
holdé	moon	1.0	1
hollókat	ravens	1.0	1
holmija	goods	1.0	1
holnap	tomorrow	1.0	12
holott	when	0.5	3
holt	dead	1.0	2
holta	dead	1.0	1
holtak	dead	0.8333	5
holtakat	dead	1.0	2
holtaknak	dead	1.0	5
holtakon	lord	1.0	1
holtan	taken	1.0	1
holttesthez	body	1.0	1
holttestét	bodies	0.5	1
holttestük	bodies	0.5	1
holttestüket	bodies	1.0	1
homlokszíjaikat	phylacteries	1.0	1
homlokukon	will	1.0	1
homlokukra	on	0.4	2
homlokán	who	1.0	1
homlokára	forehead	0.6667	2
homály	mist	1.0	1
homálya	blackness	1.0	2
homályhoz	with	1.0	1
homályosan	mirror	1.0	1
honfitársaitoktól	countrymen	1.0	1
honnan	where	0.8276	24
honnét	where	1.0	1
hordalak	because	1.0	1
hordani	dust	1.0	1
hordanod	carry	1.0	1
hordjátok	take	1.0	1
hordozhattunk	bear	1.0	1
hordoznak	bear	1.0	1
hordozni	carry	0.5	1
hordozod	support	1.0	1
hordozom	on	1.0	1
hordozott	bore	1.0	1
hordozta	bore	1.0	1
hordoztuk	borne	1.0	1
hordoztátok	up	1.0	1
hordozva	reproach	1.0	1
hordozza	bear	0.75	3
hordozzad	hardship	1.0	1
hordozzanak	bear	1.0	1
hordozzuk	putting	0.5	1
hordozzátok	burdens	1.0	1
horgonya	entering	1.0	1
horgot	hook	1.0	1
hosszabb	longer	1.0	1
hosszan	enter	0.25	1
hosszáig	cried	1.0	1
hosszú	long	0.75	6
hosszúsága	length	1.0	2
hosszútűrésben	perseverance	1.0	1
hosszútűrésemet	patience	1.0	1
hosszútűréssel	patience	1.0	1
hosszútűrést	perseverance	1.0	1
hosszútűrésében	demonstrate	1.0	1
hosszútűrésének	patience	1.0	1
hosszútűrését	as	1.0	1
hosszútűrők	perseverance	1.0	1
hova	where	1.0	3
hová	where	0.7368	14
hoz	brings	0.2308	3
hozassa	him	1.0	1
hozatott	and	1.0	1
hozd	bring	0.375	3
hoznak	asking	0.3333	1
hozok	spend	1.0	1
hozott	brought	0.6667	4
hozsánna	hosanna	1.0	6
hozta	brought	0.4	2
hoztak	brought	0.5882	10
hoztam	brought	1.0	1
hoztatok	brought	0.3333	1
hoztok	bring	1.0	1
hoztunk	brought	1.0	2
hozták	alive	0.3333	1
hoztátok	bring	1.0	1
hozva	came	0.5	1
hozza	brings	0.6667	2
hozzak	send	0.5	2
hozzam	bonds	1.0	1
hozzatok	bring	1.0	2
hozzá	him	0.7559	96
hozzád	you	0.5926	16
hozzáfutott	ran	1.0	1
hozzáférhetetlen	unapproachable	1.0	1
hozzáférkőzve	blood	1.0	1
hozzájuk	them	0.907	39
hozzájutni	near	1.0	1
hozzájárultam	against	1.0	1
hozzák	bring	0.3333	1
hozzálépett	him	1.0	1
hozzám	me	0.8	28
hozzámenni	coming	0.5	1
hozzáment	came	0.8	4
hozzámentek	of	1.0	2
hozzámenve	came	1.0	3
hozzánk	us	0.8182	9
hozzásietve	running	1.0	1
hozzátartozó	craftsmen	1.0	1
hozzátesz	adds	1.0	1
hozzátette	friend	1.0	1
hozzátok	you	0.5172	45
hozó	soldier	1.0	1
hullott	third	1.0	1
hullottak	fell	1.0	1
hulláma	driven	1.0	1
hullámok	waves	1.0	3
hullámokra	raging	0.5	1
hunytak	perished	1.0	1
hurcoljon	perhaps	1.0	1
hurcolnak	bring	1.0	1
hurcoltak	becoming	1.0	1
huszonháromezren	thousand	1.0	1
huszonnégy	elders	1.0	6
huszonöt	rowed	1.0	1
háborgatnak	persecute	0.5	2
háborgatni	trouble	1.0	1
háborgattam	measure	1.0	1
háborgattatva	waves	1.0	1
háborgatták	persecuted	1.0	1
háborogjatok	troubled	1.0	1
háborogott	athens	1.0	1
háborogtak	angry	0.5	1
háborúba	he	1.0	1
háborúban	war	1.0	1
háborúk	rumors	1.0	2
háborúkról	wars	1.0	3
háborúra	war	1.0	1
háborúság	disturbance	0.3333	2
háborúságban	enduring	0.5	1
háborúsággal	filled	1.0	1
háborúságok	birth	0.5	1
háborúságokban	sufferings	1.0	1
háborúságon	afflictions	1.0	1
háborúságot	been	0.5	1
hágják	do	1.0	1
hágjátok	disobey	1.0	1
hágtam	commandment	1.0	1
hágár	hagar	1.0	2
hála	thanks	1.0	5
hálaadás	thanksgiving	0.6667	2
hálaadásnak	cup	1.0	1
hálaadásodra	thanks	1.0	1
hálaadásokat	thanks	1.0	1
hálaadásra	thanksgiving	0.6667	2
hálaadással	thanksgiving	0.4444	4
háládatosak	thankful	1.0	1
hálákat	thanks	0.5	5
hálásak	grace	1.0	1
hálát	thanks	0.5641	22
hálátlanok	unthankful	1.0	1
hálátlanokhoz	unthankful	1.0	1
hálával	repay	0.3333	1
háló	torn	1.0	1
hálóhoz	gathered	0.5	1
hálóikat	nets	0.6	3
hálóitokat	nets	1.0	1
hálójuk	breaking	1.0	1
hálókat	nets	1.0	2
hálót	net	1.0	6
hálóvá	stumbling	1.0	1
hány	how	0.3684	7
hányjatok	pearls	1.0	1
hányszor	how	0.4286	3
hányták	cast	0.5	1
hányódtam	in	1.0	1
hányódtunk	sea	1.0	1
hárfái	harps	1.0	1
hárfájukkal	harpists	1.0	1
hárfák	harp	1.0	1
hárfások	voice	1.0	1
hárfáztak	harps	1.0	1
hárman	three	1.0	3
három	three	0.9508	58
háromezer	three	1.0	1
háromszor	three	0.5	10
háromszáz	sold	0.5	2
háránban	lived	1.0	2
hárítani	intend	1.0	1
hát	then	0.2439	10
hátam	goal	0.5	1
hátas	them	1.0	1
hátha	if	0.5	4
hátra	leaves	1.0	1
hátrafordult	turned	1.0	3
hátrafordulva	turned	1.0	2
hátralévő	your	1.0	1
hátramaradt	order	1.0	1
hátratekint	looking	1.0	1
hátratántorodtak	backward	1.0	1
hátrányt	made	1.0	1
hátrányunk	worse	1.0	1
hátukat	always	1.0	1
hátul	behind	0.6667	2
hátulról	behind	0.75	3
hátulsó	stern	1.0	3
ház	house	0.8	8
háza	house	0.7391	17
házad	your	0.6667	2
házadba	house	1.0	1
házadban	hometown	1.0	1
házadhoz	house	1.0	2
házadnál	house	1.0	2
házak	houses	0.5	1
házakat	houses	1.0	1
házakba	houses	0.5	1
házam	house	1.0	3
házamat	house	1.0	2
házamba	house	1.0	2
házamban	house	1.0	1
házamhoz	house	1.0	1
házanként	home	0.6667	2
házanépe	household	1.0	1
házanépéből	greet	0.5	1
házanépét	household	1.0	1
házanépével	man	0.5	1
házas	concerned	1.0	1
házasodnak	marry	1.0	2
házasodtak	giving	0.5	1
házasoknak	unmarried	1.0	1
házasság	among	0.5	1
házasságban	marry	0.6667	2
házasságot	marriage	0.5	1
házasságtörés	adultery	1.0	1
házasságtörések	adulteries	0.6667	2
házasságtörésen	taken	1.0	1
házasságtörést	adultery	0.6667	2
házasságtörő	adultery	1.0	5
házasságtörők	adulterers	1.0	1
házasságtörőket	adulterers	0.3333	1
házastársi	his	1.0	1
házasélet	bed	1.0	1
házat	house	0.8	4
házatok	desolate	0.6667	2
házatokba	house	1.0	1
házba	house	0.8889	16
házban	house	0.8	8
házból	house	0.75	3
házhoz	house	0.75	3
háziasak	home	1.0	1
házigazda	household	1.0	1
házigazdának	house	0.5	1
házigazdát	master	1.0	1
házimunkában	much	0.5	1
háznak	house	0.7143	5
háznép	house	1.0	1
háznépe	godly	1.0	1
háznépén	household	1.0	1
háznépével	greatly	1.0	1
házra	house	0.6667	2
házról	house	1.0	2
háztartást	rule	1.0	1
háztetőkről	ear	1.0	1
háztetőn	housetop	1.0	2
háztetőre	housetop	1.0	1
háztól	house	1.0	1
házuk	houses	0.5	1
házukba	me	1.0	1
házukban	house	1.0	1
házuknál	lord	1.0	1
házunk	in	1.0	1
házzá	house	1.0	1
házába	house	0.8571	18
házában	house	0.8824	15
házából	house	0.6	3
házához	house	1.0	7
házán	house	1.0	1
házának	house	1.0	4
házánál	house	1.0	3
házát	house	0.5882	10
házával	house	1.0	3
házává	marketplace	1.0	1
házépítő	building	1.0	1
héberek	hebrews	0.5	2
héberé	eber	1.0	1
héberül	hebrew	0.8	4
hénóké	enoch	1.0	1
hét	seven	0.9405	79
héten	week	1.0	1
hétezer	thousand	0.6667	2
hétnek	week	0.5	4
hétszer	times	0.8	4
híja	afflictions	1.0	1
híján	from	1.0	1
hír	report	0.3333	2
híre	report	0.3333	3
híreiről	wars	1.0	2
híressé	rest	1.0	1
híresztelték	widely	1.0	1
hírnökévé	preacher	1.0	1
hírt	told	0.6667	2
hírét	they	0.5	2
hírük	report	1.0	1
hírül	told	0.7143	5
hírűek	report	1.0	1
hív	calling	0.25	2
hívasd	get	0.5	1
hívasson	invite	1.0	1
hívassátok	masters	1.0	1
hívatják	called	1.0	1
hívatlak	summon	1.0	1
hívatott	called	0.8	4
hívatta	called	0.5	7
hívattalak	cause	1.0	1
hívattatok	called	1.0	5
hívatták	calling	1.0	1
hívd	call	0.5	2
híve	believing	1.0	1
híveiben	believed	1.0	1
hívek	believed	1.0	1
hívhatja	call	1.0	1
hívja	call	0.375	3
hívjam	righteous	1.0	1
hívjanak	apostle	1.0	1
hívják	called	0.5455	6
hívjátok	call	0.5	1
hívnak	called	1.0	11
hívni	call	0.3333	1
hívnának	name	1.0	1
hívogatni	righteous	1.0	1
hívom	call	1.0	2
hívott	called	0.75	6
hívta	called	0.4	2
hívtak	called	0.6364	7
hívtok	call	1.0	1
hívták	how	1.0	1
hívással	calling	1.0	1
hívének	judged	1.0	1
hívő	who	0.3846	5
hívők	believe	0.2727	3
hívőkké	believed	1.0	6
hívőknek	believe	1.0	5
hívőnek	believes	0.4	2
hívővé	believed	1.0	1
hízelgő	using	1.0	1
hízelkedéssel	deceive	1.0	1
hízott	fattened	1.0	2
hó	snow	1.0	2
hófehér	white	1.0	1
hóhérok	tormentors	1.0	1
hóhért	king	1.0	1
hónap	months	1.0	2
hónapban	month	1.0	3
hónapig	months	1.0	9
hónapokat	months	1.0	1
hónapon	months	1.0	2
hónapot	months	1.0	1
hónapra	herself	0.3333	1
hóseásnál	he	1.0	1
húgaidat	sisters	1.0	1
hús	eating	0.5	1
húsa	flesh	1.0	1
húsból	sacrificed	1.0	2
húst	meat	0.5	2
hústábláira	flesh	1.0	1
hústól	idols	1.0	1
húsvét	passover	0.9	9
húsvéti	passover	0.8667	13
húsvétja	hand	1.0	2
húsvétkor	passover	1.0	1
húsvétnak	passover	1.0	2
húsvétot	house	1.0	1
húsz	soundings	1.0	1
húszezerrel	meet	1.0	1
húszezerszer	armies	1.0	1
húsát	flesh	0.8333	5
húsával	flesh	1.0	1
húznak	satan	1.0	1
húzza	lift	0.5	1
húzzatok	put	0.5	1
hümenaiosz	hymenaeus	1.0	2
hüvelyébe	sword	1.0	1
hőség	heat	0.75	3
hőségét	scorching	1.0	1
hű	faithful	0.9677	30
hűek	faithful	1.0	2
hűnek	faithful	1.0	2
hűség	goodness	1.0	1
hűséges	faithful	1.0	2
hűségesen	work	1.0	1
hűséget	faith	0.5	1
hűségre	perseverance	1.0	1
hűségét	faithfulness	1.0	1
hűsítse	cool	1.0	1
hűtlenek	adulteresses	0.3333	1
hűvös	cold	1.0	1
ide	here	0.7692	20
idegen	strange	0.3636	4
idegenbe	land	1.0	1
idegenek	strangers	0.7143	5
idegeneket	pilgrims	1.0	1
idegenektől	strangers	1.0	2
idegenekért	strangers	1.0	1
idegent	by	1.0	1
idehoztam	brought	1.0	1
idehoztátok	brought	1.0	2
ideig	while	0.4615	12
ideigvaló	endures	1.0	1
ideje	time	0.5333	8
idejében	time	0.2778	5
idejéig	days	0.5	1
idején	time	0.4286	6
idejére	day	1.0	1
idejét	time	0.4	2
idejétől	days	1.0	1
idejük	eat	0.5	1
idejüket	seasons	1.0	1
idelenn	beneath	1.0	1
idumeából	idumaea	1.0	1
idáig	place	1.0	1
idétlennek	child	1.0	1
idő	time	0.5	20
időben	time	0.8333	15
időből	fail	0.5	1
időhaladék	delay	1.0	1
idők	times	0.5714	4
időkben	generations	0.4	2
időket	seasons	0.5	1
időkig	times	1.0	2
időknek	lie	1.0	1
időktől	been	1.0	3
időm	time	1.0	3
időn	time	1.0	1
időnek	time	1.0	1
időnk	opportunity	1.0	1
időnként	an	1.0	1
időpontokról	times	1.0	1
időre	time	0.4	4
idős	age	0.3	3
idősebb	elder	0.5	1
idősebbeknek	elder	1.0	1
időt	time	0.8182	9
időtájt	days	0.5	1
időtök	time	0.5	1
időztek	stayed	0.6667	2
időzött	stayed	1.0	3
ifjabb	young	0.5	1
ifjabbak	younger	1.0	1
ifjabbakat	younger	1.0	1
ifjabbat	younger	1.0	1
ifjaitok	young	1.0	1
ifjak	men	0.5	4
ifjakat	younger	1.0	1
ifjat	young	0.6667	2
ifjú	young	1.0	6
ifjúkori	flee	0.5	1
ifjúságomtól	youth	0.8	4
ifjút	young	1.0	2
iga	yoke	0.6667	2
igavonó	donkey	0.5	1
igaz	righteous	0.3924	31
igazak	righteous	0.5238	11
igazakat	call	0.6	3
igazakká	righteous	1.0	1
igazaknak	just	0.5	2
igazakon	righteous	1.0	1
igazakért	unrighteous	1.0	1
igazat	righteous	0.3636	4
igazban	true	1.0	1
igazgassa	guide	1.0	1
igazgyöngyöket	fine	0.3333	1
igazi	true	0.5714	8
igazinak	true	1.0	1
igazlelkűséggel	waist	1.0	1
igazmondásban	truth	1.0	1
igaznak	righteous	0.625	5
igazol	judges	1.0	1
igazolni	desiring	0.5	1
igazolta	justified	0.5	1
igazolódott	justified	1.0	1
igazság	righteousness	0.4909	27
igazsága	righteousness	0.5294	9
igazságban	truth	0.6471	11
igazságból	truth	1.0	3
igazsággal	truth	1.0	2
igazságnak	truth	0.5556	10
igazságoddal	truth	1.0	1
igazságodról	truth	1.0	1
igazságos	righteous	0.5	5
igazságosak	righteous	0.75	3
igazságosan	righteously	0.3333	1
igazságot	truth	0.4615	18
igazságotok	fruits	1.0	1
igazságra	righteousness	0.5	2
igazságról	truth	0.6667	2
igazságszolgáltatás	belongs	1.0	1
igazságszolgáltatást	vindication	1.0	1
igazságtalan	unjustly	0.4	2
igazságtalanság	unrighteousness	1.0	1
igazságtalanságban	pleasure	1.0	1
igazságtalanságot	wrong	1.0	2
igazságtalanságunk	commends	0.5	1
igazságtalanságának	will	0.5	1
igazságtalanul	doing	1.0	1
igazságtok	righteousness	1.0	1
igazságtól	truth	0.75	3
igazságukat	righteousness	1.0	1
igazságul	righteousness	0.8333	5
igazságában	righteousness	1.0	1
igazságához	truth	1.0	1
igazságának	righteousness	1.0	2
igazságánál	no	1.0	1
igazságát	righteousness	0.6667	6
igazságáért	truth	1.0	1
igazságért	righteousness	0.4	2
igazul	justified	1.0	5
igazulhat	justified	1.0	1
igazuljunk	justified	1.0	1
igazult	justified	1.0	1
igazán	truly	0.3333	5
igazért	righteous	1.0	2
igazította	justified	1.0	1
igazítsátok	must	1.0	1
ige	word	0.8125	13
igehirdetés	message	0.3333	1
igehirdetésben	word	1.0	1
igehirdetést	message	1.0	1
igehirdetésünk	exhortation	1.0	1
igehirdető	preacher	0.6667	2
igen	yes	0.4571	16
igenetek	yes	1.0	1
igyam	drink	1.0	1
igyatok	drink	1.0	4
igyekezel	about	0.5	1
igyekezem	effort	0.5	1
igyekezetben	diligence	1.0	1
igyekezetet	diligence	1.0	1
igyekezett	sought	0.2857	2
igyekezettel	very	1.0	1
igyekeznek	seek	1.0	1
igyekeznék	pleasing	1.0	1
igyekeztek	they	0.5	4
igyekeztem	zealous	1.0	1
igyekezték	sought	1.0	1
igyekeztünk	harder	1.0	1
igyekezve	eager	0.5	1
igyekezz	diligent	0.5	2
igyekezzenek	maintain	1.0	1
igyekezzetek	abound	0.25	1
igyekezzél	try	1.0	1
igyekezzétek	diligent	1.0	1
igyekezzünk	diligence	1.0	1
igyekezők	peacemakers	1.0	1
igyekszem	press	0.6667	2
