surface	lemma	pos	features	source
divulgaban	divulgar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
divulgada	divulgar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
divulgadas	divulgar	Verb	Tense=Past;Gender=Feminine;Number=Plural	unimorph
divulgado	divulgar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
divulgar	divulgar	Verb		base
divulgaron	divulgar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
divulgue	divulgar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
diáconos	diácona	Noun	Gender=Masculine;Number=Plural	unimorph
dió	dió	Verb		base
dióle	dió	Verb		clitic
dióles	dió	Verb		clitic
diólo	dió	Verb		clitic
diólos	dió	Verb		clitic
doblada	doblar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
doblado	doblar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
doblará	doblar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
doble	doblar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
doblo	doblar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
doce	doce	Numeral		base
doctas	docto	Adjective	Gender=Feminine;Number=Plural	unimorph
docto	docto	Adjective		base
doctor	doctora	Noun	Gender=Masculine;Number=Singular	unimorph
doctores	doctorar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Singular	unimorph
doctrina	doctrinar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
doctrinad	doctrinar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
doctrinas	doctrinar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
dolencia	dolencia	Noun		base
dolencias	dolencia	Noun	Gender=Feminine;Number=Plural	unimorph
doliéndose	doler	Verb	Tense=Present;Case=Dative;Person=Third;Number=Singular	unimorph
dolor	dolor	Noun		base
dolores	dolor	Noun	Gender=Masculine;Number=Plural	unimorph
doloridos	dolorido	Adjective	Gender=Masculine;Number=Plural	unimorph
doma	domar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
domada	domar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
domar	domar	Verb		base
domicilio	domiciliar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
dominio	dominio	Noun		base
dominios	dominio	Noun	Gender=Masculine;Number=Plural	unimorph
domésticos	doméstico	Adjective	Gender=Masculine;Number=Plural	unimorph
don	doña	Noun	Gender=Masculine;Number=Singular	unimorph
donación	donación	Noun		base
doncella	doncel	Noun		clitic
doncellas	doncella	Noun	Gender=Feminine;Number=Plural	unimorph
donde	donde	Adverb		base
dones	donar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Singular	unimorph
doquiera	doquiera	Adverb		base
dorada	dorar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
dorcas	dorcas	Proper noun		alignment
dormid	dormir	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
dormido	dormir	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
dormiremos	dormir	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Plural	unimorph
dormía	dormir	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
dormís	dormir	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
dos	do	Proper noun	Number=Plural	wiktionary
doscientas	doscientos	Numeral	Gender=Feminine	wiktionary
doscientos	doscientos	Numeral		base
doy	dar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
dracma	dracma	Noun		base
dracmas	dracma	Noun	Gender=Feminine;Number=Plural	unimorph
dragón	dragón	Noun		base
drogas	drogar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
duda	dudar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
dudaban	dudar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
dudando	dudar	Verb	Tense=Present	unimorph
dudar	dudar	Verb		base
dudare	dudar	Verb	Mood=Subjunctive;Tense=Future;Person=First;Number=Singular	unimorph
dudareis	dudar	Verb	Mood=Subjunctive;Tense=Future;Person=Second;Number=Plural	unimorph
dudaste	dudar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Second;Number=Singular	unimorph
dudes	dudar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Singular	unimorph
dudó	dudar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
duelen	doler	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
duelo	doler	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
duerme	dormir	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
duermen	dormir	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
duermes	dormir	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
dueños	dueño	Noun	Gender=Masculine;Number=Plural	unimorph
dulce	dulce	Adjective		base
duodécimo	duodécimo	Adjective		base
dura	durar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
duramente	duramen	Noun		clitic
duras	durar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
dure	durar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
dureza	dureza	Noun		base
durmamos	dormir	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Plural	unimorph
durmiendo	dormir	Verb	Tense=Present	unimorph
durmieron	dormir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
durmió	dormir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
duro	durar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
duros	duro	Adjective	Gender=Masculine;Number=Plural	unimorph
dádiva	dádiva	Noun		base
dádivas	dádiva	Noun	Gender=Masculine;Number=Plural	unimorph
dándole	dar	Verb	Tense=Present;Case=Dative;Person=Third;Number=Singular	unimorph
dándoles	dar	Verb	Tense=Present;Case=Dative;Person=Third;Number=Plural	unimorph
dándome	dar	Verb	Tense=Present;Case=Dative;Person=First;Number=Singular	unimorph
dándonos	dar	Verb	Tense=Present;Case=Dative;Person=First;Number=Plural	unimorph
dánoslo	dar	Verb	Person=Second;Number=Singular;Mood=Imperative	wiktionary
dáselo	dar	Verb	Person=Second;Number=Singular;Mood=Imperative	wiktionary
dé	dar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
débil	débil	Adjective		base
décima	décimo	Adjective	Number=Singular;Gender=Feminine	wiktionary
décimacuarta	décimacuarta	Proper noun		alignment
décimo	décimo	Adjective		base
décimocuarto	décimacuarta	Proper noun		alignment
déjala	dejar	Verb	Mood=Imperative;Person=Third;Number=Singular;Case=Accusative	unimorph
déjale	dejar	Verb	Mood=Imperative;Person=Third;Number=Singular;Case=Dative	unimorph
déjame	dejar	Verb	Mood=Imperative;Person=First;Number=Singular;Case=Dative	unimorph
déjanos	dejar	Verb	Mood=Imperative;Person=First;Number=Plural;Case=Dative	unimorph
déle	déle	Proper noun		alignment
démosle	dar	Verb	Mood=Imperative;Person=Third;Number=Singular;Case=Dative	unimorph
dí	dí	Verb		base
día	día	Noun		base
días	día	Noun	Gender=Masculine;Number=Plural	unimorph
dídimo	dídimo	Proper noun		alignment
dínoslo	dínoslo	Proper noun		alignment
dónde	dónde	Adverb		base
e	e	Coordinating connective		base
ea	ea	Proper noun		base
echa	echar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
echaba	echar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
echaban	echar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
echad	echar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
echada	echar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
echadle	echar	Verb	Mood=Imperative;Person=Third;Number=Singular;Case=Dative	unimorph
echado	echar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
echados	echar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
echan	echar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
echando	echar	Verb	Tense=Present	unimorph
echar	echar	Verb		base
echarlas	echar	Verb	Case=Accusative;Person=Third;Number=Plural	unimorph
echarle	echar	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
echarlo	echar	Verb	Case=Accusative;Person=Third;Number=Singular	unimorph
echaron	echar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
echaros	echar	Verb	Case=Dative;Person=Second;Number=Plural	unimorph
echarán	echar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
echaré	echar	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
echas	echar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
echase	echar	Verb	Mood=Subjunctive;Tense=Past;Person=First;Number=Singular	unimorph
echasen	echar	Verb	Mood=Subjunctive;Tense=Past;Person=Third;Number=Plural	unimorph
echasteis	echar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Second;Number=Plural	unimorph
eche	echar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
echemos	echar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Plural	unimorph
echen	echar	Verb	Mood=Subjunctive;Tense=Present;Person=Third;Number=Plural	unimorph
echo	echar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
echándoles	echar	Verb	Tense=Present;Case=Dative;Person=Third;Number=Plural	unimorph
echándolo	echar	Verb	Tense=Present;Case=Accusative;Person=Third;Number=Singular	unimorph
echándose	echar	Verb	Tense=Present;Case=Dative;Person=Third;Number=Singular	unimorph
echáronle	echáronle	Proper noun		alignment
eché	echar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=First;Number=Singular	unimorph
echéis	echar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Plural	unimorph
echó	echar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
echólo	echólo	Proper noun		alignment
echólos	echólo	Proper noun		alignment
edad	edad	Noun		base
edades	edad	Noun	Gender=Feminine;Number=Plural	unimorph
edicto	edicto	Noun		base
edifica	edificar	Verb	Person=Third;Number=Singular;Tense=Present;Mood=Indicative	wiktionary
edificaban	edificar	Verb	Person=Third;Number=Plural;Tense=Imperfect;Mood=Indicative	wiktionary
edificación	edificación	Noun		base
edificada	edificado	Verb	Number=Singular;Gender=Feminine	wiktionary
edificadas	edificado	Verb	Number=Plural;Gender=Feminine	wiktionary
edificado	edificar	Verb	NonFinite=Participle;Tense=Past	wiktionary
edificadores	edificadora	Adjective	Gender=Masculine;Number=Plural	unimorph
edificados	edificado	Verb	Number=Plural;Gender=Masculine	wiktionary
edificaos	edificaos	Unknown		base
edificar	edificar	Verb		base
edificare	edificar	Verb	Person=Third;Number=Singular;Tense=Future;Mood=Subjunctive	wiktionary
edificaré	edificar	Verb	Person=First;Number=Singular;Tense=Future;Mood=Indicative	wiktionary
edificaréis	edificar	Verb	Person=Second;Number=Plural;Tense=Future;Mood=Indicative	wiktionary
edificas	edificar	Verb	Person=Second;Number=Singular;Tense=Present;Mood=Indicative	wiktionary
edificio	edificio	Noun		base
edificios	edificio	Noun	Gender=Masculine;Number=Plural	unimorph
edificáis	edificar	Verb	Person=Second;Number=Plural;Tense=Present;Mood=Indicative	wiktionary
edificándoos	edificándoos	Verb		base
edificándose	edificándose	Verb		base
edificó	edificar	Verb	Person=Third;Number=Singular;Tense=Preterite;Mood=Indicative	wiktionary
efectuar	efectuar	Verb		base
efectuará	efectuar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
efesio	efesio	Adjective		base
efesios	efesio	Adjective	Gender=Masculine;Number=Plural	unimorph
efeso	efeso	Proper noun		alignment
eficacia	eficacia	Noun		base
eficaz	eficaz	Adjective		base
eficazmente	eficazmente	Adverb		base
egipcio	egipcio	Adjective		base
egipcios	egipcio	Adjective	Gender=Masculine;Number=Plural	unimorph
egipto	egipto	Proper noun		base
ejecutan	ejecutar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
ejecutar	ejecutar	Verb		base
ejemplo	ejemplo	Noun		base
ejerce	ejercer	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
ejercen	ejercer	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
ejercicio	ejercicio	Noun		base
ejerciendo	ejercer	Verb	Tense=Present	unimorph
ejercitado	ejercitar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
ejercitados	ejercitar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
ejercítate	ejercitar	Verb	Mood=Imperative;Person=Second;Number=Singular;Case=Dative	unimorph
ejército	ejército	Noun		base
ejércitos	ejército	Noun	Gender=Masculine;Number=Plural	unimorph
el	el	Determiner		base
elaciones	elación	Noun	Gender=Feminine;Number=Plural	unimorph
elamitas	elamita	Adjective	Number=Plural	unimorph
eleazar	eleazar	Proper noun		base
elección	elección	Noun		base
elegida	elegir	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
elegido	elegir	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
elegidos	elegir	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
elegir	elegir	Verb		base
elegisteis	elegir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Second;Number=Plural	unimorph
elegí	elegir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=First;Number=Singular	unimorph
elementos	elemento	Noun	Gender=Masculine;Number=Plural	unimorph
eli	eli	Proper noun		base
eliachîm	eliachîm	Proper noun		alignment
eligieron	elegir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
elisabet	elisabet	Proper noun		base
eliseo	eliseo	Proper noun		base
eliud	eliud	Proper noun		alignment
ella	ella	Pronoun		base
ellas	ellas	Pronoun		base
ello	ello	Pronoun		base
ellos	ellos	Pronoun		base
elocuente	elocuente	Adjective		base
elías	elías	Proper noun		base
embajada	embajada	Noun		base
embajador	embajador	Noun		base
embajadores	embajador	Noun	Gender=Masculine;Number=Plural	unimorph
embaraza	embarazar	Verb	Person=Third;Number=Singular;Tense=Present;Mood=Indicative	wiktionary
embarazó	embarazar	Verb	Person=Third;Number=Singular;Tense=Preterite;Mood=Indicative	wiktionary
embarcamos	embarcar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Plural	unimorph
embarcándonos	embarcar	Verb	Tense=Present;Case=Dative;Person=First;Number=Plural	unimorph
embargados	embargar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
embargo	embargar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
embebe	embeber	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
embelesado	embelesar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
embotaron	embotar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
embozarás	embozar	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Singular	unimorph
embriagada	embriagar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
embriagado	embriagar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
embriagarse	embriagar	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
embriagueces	embriaguez	Noun	Gender=Feminine;Number=Plural	unimorph
embriaguez	embriaguez	Noun		base
embriaguéis	embriagar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Plural	unimorph
eminencia	eminencia	Noun		base
eminente	eminente	Adjective		base
emmanuel	emmanuel	Proper noun		base
empadronada	empadronado	Verb	Number=Singular;Gender=Feminine	wiktionary
empadronado	empadronar	Verb	NonFinite=Participle;Tense=Past	wiktionary
empadronados	empadronado	Verb	Number=Plural;Gender=Masculine	wiktionary
empadronamiento	empadronamiento	Noun		base
empapando	empapar	Verb	Tense=Present	unimorph
empero	emperar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
emplean	emplear	Verb	Person=Third;Number=Plural;Tense=Present;Mood=Indicative	wiktionary
empujándole	empujar	Verb	Tense=Present;Case=Dative;Person=Third;Number=Singular	unimorph
en	en	Adposition		base
enaltezca	enaltecer	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
encallar	encallar	Verb		base
encaminar	encaminar	Verb		base
encamine	encaminar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
encantador	encantadora	Noun	Gender=Masculine;Number=Singular	unimorph
encarcelado	encarcelar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
encarcelados	encarcelar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
encarece	encarecer	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
encarga	encargar	Verb	Person=Third;Number=Singular;Tense=Present;Mood=Indicative	wiktionary
encargaba	encargar	Verb	Person=Third;Number=Singular;Tense=Imperfect;Mood=Indicative	wiktionary
encargada	encargado	Verb	Number=Singular;Gender=Feminine	wiktionary
encargado	encargada	Noun	Gender=Masculine;Number=Singular	unimorph
encargase	encargar	Verb	Person=Third;Number=Singular;Tense=Imperfect;Mood=Subjunctive	wiktionary
encargo	encargar	Verb	Person=First;Number=Singular;Tense=Present;Mood=Indicative	wiktionary
encargó	encargar	Verb	Person=Third;Number=Singular;Tense=Preterite;Mood=Indicative	wiktionary
encendida	encender	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
encendidas	encender	Verb	Tense=Past;Gender=Feminine;Number=Plural	unimorph
encendido	encender	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
encendidos	encender	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
encendieron	encender	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
encerraba	encerrar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
encerrados	encerrar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
encerraron	encerrar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
encerré	encerrar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=First;Number=Singular	unimorph
encerró	encerrar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
